Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-04-17,16.739999771118164,17.149999618530273,16.299999237060547,16.829999923706055,424000,0.0,0.0
2020-04-20,16.31999969482422,16.479999542236328,15.569999694824219,15.739999771118164,314700,0.0,0.0
2020-04-21,15.220000267028809,15.699999809265137,15.020000457763672,15.520000457763672,304800,0.0,0.0
2020-04-22,16.020000457763672,16.18000030517578,15.5,15.65999984741211,337500,0.0,0.0
2020-04-23,15.739999771118164,16.600000381469727,15.720000267028809,16.049999237060547,694300,0.0,0.0
2020-04-24,16.239999771118164,16.760000228881836,16.06999969482422,16.65999984741211,355700,0.0,0.0
2020-04-27,16.850000381469727,18.049999237060547,16.709999084472656,18.010000228881836,512200,0.0,0.0
2020-04-28,18.65999984741211,20.729999542236328,18.65999984741211,20.59000015258789,1058900,0.0,0.0
2020-04-29,21.489999771118164,21.829999923706055,20.450000762939453,20.84000015258789,804100,0.0,0.0
2020-04-30,20.469999313354492,20.709999084472656,19.489999771118164,19.709999084472656,537500,0.0,0.0
2020-05-01,18.950000762939453,19.600000381469727,18.559999465942383,19.469999313354492,668100,0.0,0.0
2020-05-04,18.799999237060547,19.549999237060547,18.540000915527344,19.389999389648438,333300,0.0,0.0
2020-05-05,19.8700008392334,20.969999313354492,19.700000762939453,19.899999618530273,380900,0.0,0.0
2020-05-06,19.84000015258789,20.450000762939453,19.799999237060547,20.06999969482422,319900,0.0,0.0
2020-05-07,20.389999389648438,20.829999923706055,20.200000762939453,20.559999465942383,391100,0.0,0.0
2020-05-08,21.25,21.8700008392334,20.889999389648438,21.81999969482422,555100,0.0,0.0
2020-05-11,21.469999313354492,21.90999984741211,20.65999984741211,21.3799991607666,579600,0.0,0.0
2020-05-12,21.40999984741211,21.530000686645508,19.950000762939453,19.979999542236328,823900,0.0,0.0
2020-05-13,19.739999771118164,20.030000686645508,18.809999465942383,19.059999465942383,394200,0.0,0.0
2020-05-14,18.43000030517578,19.40999984741211,17.579999923706055,19.389999389648438,683400,0.0,0.0
2020-05-15,19.34000015258789,20.489999771118164,19.209999084472656,20.3799991607666,565400,0.0,0.0
2020-05-18,22.010000228881836,22.979999542236328,21.899999618530273,22.809999465942383,740900,0.0,0.0
2020-05-19,22.40999984741211,23.459999084472656,22.079999923706055,22.329999923706055,600800,0.0,0.0
2020-05-20,23.309999465942383,25.020000457763672,22.90999984741211,24.0,936500,0.0,0.0
2020-05-21,24.0,25.0,21.3700008392334,24.350000381469727,1268900,0.0,0.0
2020-05-22,24.799999237060547,25.420000076293945,23.969999313354492,24.469999313354492,560300,0.0,0.0
2020-05-26,25.90999984741211,26.690000534057617,25.299999237060547,25.350000381469727,808100,0.0,0.0
2020-05-27,26.010000228881836,27.200000762939453,25.209999084472656,27.0,751500,0.0,0.0
2020-05-28,27.40999984741211,27.559999465942383,24.020000457763672,24.360000610351562,693600,0.0,0.0
2020-05-29,23.979999542236328,25.68000030517578,23.920000076293945,24.84000015258789,511700,0.0,0.0
2020-06-01,24.809999465942383,25.68000030517578,24.299999237060547,24.899999618530273,523700,0.0,0.0
2020-06-02,25.049999237060547,25.43000030517578,24.43000030517578,24.610000610351562,436900,0.0,0.0
2020-06-03,25.190000534057617,26.40999984741211,25.06999969482422,26.049999237060547,674900,0.0,0.0
2020-06-04,25.770000457763672,26.200000762939453,24.18000030517578,24.299999237060547,694200,0.0,0.0
2020-06-05,25.719999313354492,26.81999969482422,25.010000228881836,26.59000015258789,844300,0.0,0.0
2020-06-08,27.059999465942383,27.3700008392334,25.299999237060547,25.670000076293945,947700,0.0,0.0
2020-06-09,25.600000381469727,25.760000228881836,24.950000762939453,25.31999969482422,631300,0.0,0.0
2020-06-10,25.25,25.440000534057617,24.299999237060547,24.709999084472656,852500,0.0,0.0
2020-06-11,23.100000381469727,24.0,21.700000762939453,21.709999084472656,932300,0.0,0.0
2020-06-12,22.799999237060547,23.34000015258789,21.700000762939453,22.399999618530273,672700,0.0,0.0
2020-06-15,21.309999465942383,24.290000915527344,21.309999465942383,24.280000686645508,542800,0.0,0.0
2020-06-16,25.34000015258789,25.5,24.1299991607666,25.020000457763672,426600,0.0,0.0
2020-06-17,25.0,25.59000015258789,24.31999969482422,24.440000534057617,319200,0.0,0.0
2020-06-18,23.989999771118164,24.68000030517578,23.510000228881836,23.68000030517578,281300,0.0,0.0
2020-06-19,24.010000228881836,24.149999618530273,22.81999969482422,23.09000015258789,830400,0.0,0.0
2020-06-22,22.84000015258789,23.75,22.579999923706055,23.6200008392334,396800,0.0,0.0
2020-06-23,23.899999618530273,24.020000457763672,23.1299991607666,23.739999771118164,335900,0.0,0.0
2020-06-24,23.25,23.350000381469727,22.100000381469727,22.899999618530273,560600,0.0,0.0
2020-06-25,22.559999465942383,23.549999237060547,22.309999465942383,23.43000030517578,486300,0.0,0.0
2020-06-26,23.18000030517578,23.18000030517578,22.459999084472656,22.690000534057617,1668000,0.0,0.0
2020-06-29,22.959999084472656,24.360000610351562,22.59000015258789,24.219999313354492,422700,0.0,0.0
2020-06-30,24.15999984741211,24.420000076293945,23.6299991607666,24.34000015258789,480700,0.0,0.0
2020-07-01,24.31999969482422,24.719999313354492,23.610000610351562,23.950000762939453,508600,0.0,0.0
2020-07-02,24.530000686645508,24.899999618530273,23.90999984741211,24.100000381469727,623000,0.0,0.0
2020-07-06,24.68000030517578,25.09000015258789,24.149999618530273,24.520000457763672,303400,0.0,0.0
2020-07-07,24.229999542236328,24.65999984741211,23.479999542236328,23.56999969482422,448500,0.0,0.0
2020-07-08,23.549999237060547,24.520000457763672,23.549999237060547,24.229999542236328,352200,0.0,0.0
2020-07-09,24.270000457763672,24.270000457763672,23.06999969482422,23.43000030517578,474800,0.0,0.0
2020-07-10,23.610000610351562,24.520000457763672,23.510000228881836,24.3799991607666,301300,0.0,0.0
2020-07-13,24.6200008392334,24.8700008392334,23.5,23.549999237060547,516000,0.0,0.0
2020-07-14,23.469999313354492,24.540000915527344,23.469999313354492,24.530000686645508,481800,0.0,0.0
2020-07-15,25.280000686645508,26.209999084472656,25.149999618530273,26.0,569600,0.0,0.0
2020-07-16,26.190000534057617,26.540000915527344,25.760000228881836,26.440000534057617,310700,0.0,0.0
2020-07-17,26.56999969482422,26.90999984741211,26.139999389648438,26.459999084472656,380200,0.0,0.0
2020-07-20,26.219999313354492,26.739999771118164,25.899999618530273,26.690000534057617,278700,0.0,0.0
2020-07-21,26.8700008392334,26.989999771118164,26.420000076293945,26.579999923706055,599300,0.0,0.0
2020-07-22,26.5,27.979999542236328,26.5,27.239999771118164,495800,0.0,0.0
2020-07-23,27.40999984741211,27.84000015258789,25.8799991607666,26.350000381469727,525500,0.0,0.0
2020-07-24,26.239999771118164,26.5,25.739999771118164,26.170000076293945,334100,0.0,0.0
2020-07-27,26.149999618530273,27.1200008392334,26.010000228881836,27.040000915527344,405100,0.0,0.0
2020-07-28,27.079999923706055,27.5,25.510000228881836,25.6200008392334,444900,0.0,0.0
2020-07-29,25.940000534057617,26.479999542236328,25.93000030517578,26.40999984741211,496500,0.0,0.0
2020-07-30,29.030000686645508,30.780000686645508,27.770000457763672,28.3700008392334,936000,0.0,0.0
2020-07-31,28.190000534057617,28.520000457763672,26.950000762939453,28.229999542236328,585000,0.0,0.0
2020-08-03,28.399999618530273,29.139999389648438,28.219999313354492,28.75,451400,0.0,0.0
2020-08-04,28.520000457763672,28.75,27.75,27.940000534057617,430400,0.0,0.0
2020-08-05,28.25,28.940000534057617,28.059999465942383,28.770000457763672,234300,0.0,0.0
2020-08-06,28.649999618530273,28.84000015258789,28.18000030517578,28.290000915527344,175200,0.0,0.0
2020-08-07,28.040000915527344,28.90999984741211,27.799999237060547,28.760000228881836,253500,0.0,0.0
2020-08-10,28.780000686645508,30.280000686645508,28.75,29.719999313354492,458900,0.0,0.0
2020-08-11,30.239999771118164,31.209999084472656,29.799999237060547,30.489999771118164,791700,0.0,0.0
2020-08-12,30.959999084472656,31.139999389648438,30.43000030517578,31.1299991607666,656900,0.0,0.0
2020-08-13,30.889999389648438,31.420000076293945,30.610000610351562,31.09000015258789,347300,0.0,0.0
2020-08-14,30.690000534057617,31.260000228881836,30.280000686645508,30.860000610351562,254800,0.0,0.0
2020-08-17,30.979999542236328,31.850000381469727,30.93000030517578,31.5,289800,0.0,0.0
2020-08-18,31.719999313354492,32.0099983215332,30.040000915527344,30.139999389648438,428500,0.0,0.0
2020-08-19,30.229999542236328,30.600000381469727,29.850000381469727,30.489999771118164,290900,0.0,0.0
2020-08-20,30.040000915527344,30.780000686645508,30.040000915527344,30.34000015258789,255200,0.0,0.0
2020-08-21,29.940000534057617,30.670000076293945,29.8799991607666,30.579999923706055,278900,0.0,0.0
2020-08-24,30.979999542236328,31.0,30.010000228881836,30.450000762939453,226400,0.0,0.0
2020-08-25,30.6299991607666,30.6299991607666,29.739999771118164,30.239999771118164,220200,0.0,0.0
2020-08-26,30.18000030517578,30.329999923706055,28.90999984741211,28.959999084472656,439100,0.0,0.0
2020-08-27,29.31999969482422,29.40999984741211,28.510000228881836,28.690000534057617,274300,0.0,0.0
2020-08-28,29.0,29.299999237060547,28.809999465942383,29.260000228881836,401700,0.0,0.0
2020-08-31,29.1200008392334,29.40999984741211,28.3799991607666,28.540000915527344,364200,0.0,0.0
2020-09-01,28.489999771118164,29.729999542236328,28.15999984741211,29.719999313354492,326800,0.0,0.0
2020-09-02,29.739999771118164,29.969999313354492,28.510000228881836,28.989999771118164,339700,0.0,0.0
2020-09-03,29.079999923706055,29.079999923706055,27.1299991607666,27.459999084472656,411400,0.0,0.0
2020-09-04,28.0,28.0,26.139999389648438,26.34000015258789,408100,0.0,0.0
2020-09-08,26.0,26.920000076293945,25.68000030517578,26.3700008392334,400200,0.0,0.0
2020-09-09,26.65999984741211,26.889999389648438,25.989999771118164,26.239999771118164,323300,0.0,0.0
2020-09-10,26.31999969482422,26.8700008392334,26.290000915527344,26.5,314400,0.0,0.0
2020-09-11,26.81999969482422,27.139999389648438,24.950000762939453,24.969999313354492,572900,0.0,0.0
2020-09-14,25.329999923706055,25.799999237060547,24.969999313354492,25.799999237060547,390100,0.0,0.0
2020-09-15,26.020000457763672,26.15999984741211,25.010000228881836,25.100000381469727,391200,0.0,0.0
2020-09-16,25.3700008392334,26.43000030517578,25.1200008392334,25.760000228881836,506700,0.0,0.0
2020-09-17,25.25,25.360000610351562,24.450000762939453,24.68000030517578,259100,0.0,0.0
2020-09-18,24.899999618530273,25.049999237060547,24.229999542236328,24.889999389648438,909300,0.0,0.0
2020-09-21,24.229999542236328,24.600000381469727,23.690000534057617,24.56999969482422,514700,0.0,0.0
2020-09-22,24.639999389648438,26.040000915527344,24.489999771118164,26.030000686645508,434700,0.0,0.0
2020-09-23,26.010000228881836,26.719999313354492,25.920000076293945,26.559999465942383,1052500,0.0,0.0
2020-09-24,26.530000686645508,27.479999542236328,25.860000610351562,27.0,757100,0.0,0.0
2020-09-25,26.739999771118164,27.0,26.1299991607666,26.6200008392334,657300,0.0,0.0
2020-09-28,27.030000686645508,27.90999984741211,26.959999084472656,27.799999237060547,680200,0.0,0.0
2020-09-29,27.889999389648438,28.049999237060547,26.559999465942383,26.59000015258789,335100,0.0,0.0
2020-09-30,26.68000030517578,27.34000015258789,26.350000381469727,26.770000457763672,299700,0.0,0.0
2020-10-01,26.989999771118164,27.729999542236328,26.610000610351562,27.700000762939453,723300,0.0,0.0
2020-10-02,26.959999084472656,27.979999542236328,26.780000686645508,27.760000228881836,243700,0.0,0.0
2020-10-05,27.950000762939453,28.709999084472656,27.450000762939453,28.639999389648438,332800,0.0,0.0
2020-10-06,28.90999984741211,29.280000686645508,28.200000762939453,28.420000076293945,427000,0.0,0.0
2020-10-07,28.93000030517578,29.059999465942383,27.709999084472656,28.68000030517578,319300,0.0,0.0
2020-10-08,29.190000534057617,30.020000457763672,29.100000381469727,29.489999771118164,302500,0.0,0.0
2020-10-09,29.75,29.8700008392334,28.8700008392334,29.540000915527344,221300,0.0,0.0
2020-10-12,29.6299991607666,29.809999465942383,29.219999313354492,29.649999618530273,186400,0.0,0.0
2020-10-13,29.309999465942383,29.309999465942383,28.329999923706055,28.3700008392334,264400,0.0,0.0
2020-10-14,28.510000228881836,28.56999969482422,27.420000076293945,27.489999771118164,222100,0.0,0.0
2020-10-15,26.969999313354492,28.399999618530273,26.899999618530273,28.219999313354492,290200,0.0,0.0
2020-10-16,28.149999618530273,28.440000534057617,27.100000381469727,27.139999389648438,225200,0.0,0.0
2020-10-19,27.18000030517578,27.729999542236328,26.600000381469727,26.68000030517578,188300,0.0,0.0
2020-10-20,27.100000381469727,27.790000915527344,26.770000457763672,27.219999313354492,364300,0.0,0.0
2020-10-21,27.309999465942383,27.420000076293945,26.079999923706055,26.239999771118164,305600,0.0,0.0
2020-10-22,26.530000686645508,26.530000686645508,25.3700008392334,25.899999618530273,491700,0.0,0.0
2020-10-23,26.139999389648438,27.260000228881836,26.0,27.09000015258789,275400,0.0,0.0
2020-10-26,26.670000076293945,26.829999923706055,24.899999618530273,25.010000228881836,404100,0.0,0.0
2020-10-27,25.030000686645508,25.34000015258789,24.549999237060547,24.760000228881836,399600,0.0,0.0
2020-10-28,25.010000228881836,27.860000610351562,23.739999771118164,26.780000686645508,835100,0.0,0.0
2020-10-29,26.84000015258789,27.219999313354492,26.15999984741211,26.950000762939453,611200,0.0,0.0
2020-10-30,26.760000228881836,26.799999237060547,25.299999237060547,25.649999618530273,508500,0.0,0.0
2020-11-02,25.940000534057617,27.670000076293945,25.940000534057617,27.6299991607666,485400,0.0,0.0
2020-11-03,28.350000381469727,29.290000915527344,28.0,29.06999969482422,473700,0.0,0.0
2020-11-04,28.34000015258789,30.420000076293945,28.079999923706055,29.920000076293945,357400,0.0,0.0
2020-11-05,30.09000015258789,30.93000030517578,29.899999618530273,30.59000015258789,306500,0.0,0.0
2020-11-06,30.540000915527344,30.559999465942383,28.3700008392334,28.469999313354492,330400,0.0,0.0
2020-11-09,31.0,31.0,26.280000686645508,26.34000015258789,665000,0.0,0.0
2020-11-10,26.860000610351562,27.940000534057617,26.5,27.469999313354492,721800,0.0,0.0
2020-11-11,27.799999237060547,28.8700008392334,27.469999313354492,28.860000610351562,549300,0.0,0.0
2020-11-12,28.520000457763672,29.06999969482422,27.610000610351562,28.040000915527344,486600,0.0,0.0
2020-11-13,28.360000610351562,29.0,28.020000457763672,28.950000762939453,227500,0.0,0.0
2020-11-16,29.3799991607666,29.760000228881836,28.729999542236328,29.729999542236328,335300,0.0,0.0
2020-11-17,29.40999984741211,31.770000457763672,29.149999618530273,31.510000228881836,549000,0.0,0.0
2020-11-18,31.5,32.060001373291016,31.239999771118164,31.440000534057617,705900,0.0,0.0
2020-11-19,31.649999618530273,32.56999969482422,31.190000534057617,31.90999984741211,449500,0.0,0.0
2020-11-20,31.770000457763672,32.34000015258789,31.600000381469727,32.25,400600,0.0,0.0
2020-11-23,32.58000183105469,33.25,31.889999389648438,32.91999816894531,296700,0.0,0.0
2020-11-24,33.41999816894531,33.439998626708984,31.899999618530273,32.2400016784668,371100,0.0,0.0
2020-11-25,32.08000183105469,32.34000015258789,31.68000030517578,31.739999771118164,294000,0.0,0.0
2020-11-27,31.979999542236328,32.720001220703125,31.760000228881836,32.59000015258789,137900,0.0,0.0
2020-11-30,32.279998779296875,32.58000183105469,30.670000076293945,30.729999542236328,495600,0.0,0.0
2020-12-01,31.200000762939453,31.889999389648438,30.889999389648438,31.200000762939453,492700,0.0,0.0
2020-12-02,31.010000228881836,31.850000381469727,30.43000030517578,30.510000228881836,540700,0.0,0.0
2020-12-03,30.6200008392334,31.850000381469727,30.59000015258789,31.639999389648438,357800,0.0,0.0
2020-12-04,31.770000457763672,31.829999923706055,31.170000076293945,31.729999542236328,343700,0.0,0.0
2020-12-07,31.75,31.979999542236328,30.829999923706055,31.81999969482422,404900,0.0,0.0
2020-12-08,31.329999923706055,31.3799991607666,30.440000534057617,30.90999984741211,326000,0.0,0.0
2020-12-09,30.579999923706055,31.510000228881836,29.649999618530273,30.059999465942383,501700,0.0,0.0
2020-12-10,29.700000762939453,30.549999237060547,29.56999969482422,30.329999923706055,423000,0.0,0.0
2020-12-11,30.110000610351562,30.790000915527344,29.6299991607666,29.649999618530273,336400,0.0,0.0
2020-12-14,30.09000015258789,30.530000686645508,29.559999465942383,29.59000015258789,334400,0.0,0.0
2020-12-15,29.940000534057617,30.389999389648438,29.239999771118164,30.09000015258789,431500,0.0,0.0
2020-12-16,30.3700008392334,30.780000686645508,29.75,30.049999237060547,427200,0.0,0.0
2020-12-17,30.299999237060547,31.280000686645508,29.760000228881836,31.280000686645508,918100,0.0,0.0
2020-12-18,31.780000686645508,33.13999938964844,31.1299991607666,31.540000915527344,736200,0.0,0.0
2020-12-21,30.610000610351562,31.219999313354492,29.829999923706055,31.149999618530273,355800,0.0,0.0
2020-12-22,31.219999313354492,32.400001525878906,31.149999618530273,31.559999465942383,262100,0.0,0.0
2020-12-23,31.860000610351562,31.950000762939453,31.190000534057617,31.479999542236328,293200,0.0,0.0
2020-12-24,31.479999542236328,32.08000183105469,31.09000015258789,31.649999618530273,83900,0.0,0.0
2020-12-28,32.119998931884766,32.119998931884766,31.18000030517578,31.420000076293945,364700,0.0,0.0
2020-12-29,31.649999618530273,31.649999618530273,30.34000015258789,30.75,318700,0.0,0.0
2020-12-30,30.90999984741211,31.719999313354492,30.809999465942383,31.299999237060547,225400,0.0,0.0
2020-12-31,31.170000076293945,31.639999389648438,30.8700008392334,30.940000534057617,209500,0.0,0.0
2021-01-04,31.139999389648438,31.139999389648438,29.399999618530273,30.010000228881836,319200,0.0,0.0
2021-01-05,29.940000534057617,31.280000686645508,29.8799991607666,30.899999618530273,372500,0.0,0.0
2021-01-06,30.90999984741211,32.459999084472656,30.309999465942383,32.06999969482422,448100,0.0,0.0
2021-01-07,32.349998474121094,33.380001068115234,32.220001220703125,32.81999969482422,349700,0.0,0.0
2021-01-08,32.810001373291016,33.279998779296875,31.239999771118164,31.43000030517578,437900,0.0,0.0
2021-01-11,30.790000915527344,32.220001220703125,30.790000915527344,31.389999389648438,380900,0.0,0.0
2021-01-12,31.6299991607666,32.02000045776367,30.860000610351562,31.899999618530273,329900,0.0,0.0
2021-01-13,32.060001373291016,33.15999984741211,31.350000381469727,31.399999618530273,199900,0.0,0.0
2021-01-14,31.6299991607666,32.5,31.510000228881836,32.36000061035156,319900,0.0,0.0
2021-01-15,31.889999389648438,33.13999938964844,31.729999542236328,32.540000915527344,334700,0.0,0.0
2021-01-19,32.9900016784668,33.11000061035156,32.41999816894531,32.47999954223633,412700,0.0,0.0
2021-01-20,32.63999938964844,35.15999984741211,32.63999938964844,34.900001525878906,573300,0.0,0.0
2021-01-21,35.31999969482422,36.65999984741211,34.939998626708984,35.81999969482422,586900,0.0,0.0
2021-01-22,35.2400016784668,35.650001525878906,34.599998474121094,35.06999969482422,394900,0.0,0.0
2021-01-25,35.02000045776367,35.63999938964844,33.959999084472656,34.290000915527344,243100,0.0,0.0
2021-01-26,34.709999084472656,34.90999984741211,33.18000030517578,33.38999938964844,220200,0.0,0.0
2021-01-27,32.54999923706055,32.97999954223633,31.719999313354492,32.11000061035156,389100,0.0,0.0
2021-01-28,32.279998779296875,33.209999084472656,31.8700008392334,32.77000045776367,334800,0.0,0.0
2021-01-29,32.66999816894531,34.189998626708984,31.809999465942383,33.630001068115234,545500,0.0,0.0
2021-02-01,34.54999923706055,36.2400016784668,34.33000183105469,35.060001373291016,641300,0.0,0.0
2021-02-02,38.400001525878906,40.0,37.439998626708984,39.54999923706055,1111300,0.0,0.0
2021-02-03,39.7400016784668,41.43000030517578,37.5,39.34000015258789,669900,0.0,0.0
2021-02-04,39.849998474121094,39.939998626708984,38.900001525878906,39.45000076293945,428900,0.0,0.0
2021-02-05,40.0,40.939998626708984,39.15999984741211,40.93000030517578,339100,0.0,0.0
2021-02-08,40.95000076293945,42.58000183105469,40.720001220703125,42.52000045776367,433300,0.0,0.0
2021-02-09,42.63999938964844,42.63999938964844,41.27000045776367,41.9900016784668,312600,0.0,0.0
2021-02-10,42.13999938964844,43.25,41.20000076293945,42.790000915527344,335600,0.0,0.0
2021-02-11,43.25,44.9900016784668,42.720001220703125,44.709999084472656,1288800,0.0,0.0
2021-02-12,44.45000076293945,44.45000076293945,43.31999969482422,43.779998779296875,304000,0.0,0.0
2021-02-16,44.33000183105469,44.33000183105469,42.529998779296875,42.79999923706055,359300,0.0,0.0
2021-02-17,42.150001525878906,43.810001373291016,41.790000915527344,43.790000915527344,750200,0.0,0.0
