Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2020-01-02,271.7275041335452,272.7877647909199,270.85917879971885,272.7603454589844,3142400,0.0,0.0,0.0
2020-01-03,269.83553691229275,271.7915147069766,269.6710208899742,270.767822265625,3247900,0.0,0.0,0.0
2020-01-06,269.1043519804363,271.84639742273595,269.0403642256691,271.78240966796875,2777100,0.0,0.0,0.0
2020-01-07,271.29793959241164,271.70922960720367,270.6032792649528,271.0328674316406,2251800,0.0,0.0,0.0
2020-01-08,271.19740949921584,273.5738543115313,270.97805480358045,272.43133544921875,3719500,0.0,0.0,0.0
2020-01-09,273.9576966420386,274.3781356868094,273.37271371581744,274.31414794921875,2168500,0.0,0.0,0.0
2020-01-10,274.88083088361327,274.9905082081645,273.0985185726134,273.5281066894531,3666800,0.0,0.0,0.0
2020-01-13,274.12220208996786,275.4109663995699,273.7291823916303,275.33782958984375,2728000,0.0,0.0,0.0
2020-01-14,275.0179770059809,275.95026223131856,274.4969817799732,274.9722595214844,2620100,0.0,0.0,0.0
2020-01-15,274.9448341410247,276.306707486947,274.83515681028234,275.58465576171875,2822300,0.0,0.0,0.0
2020-01-16,276.8917274096636,277.8971495649055,276.681493901991,277.88800048828125,2582600,0.0,0.0,0.0
2020-01-17,278.56427360755026,278.95732116082223,278.0433063836158,278.829345703125,2218000,0.0,0.0,0.0
2020-01-21,277.9336597385119,278.9756501929558,277.86055081407943,278.2535705566406,2757900,0.0,0.0,0.0
2020-01-22,279.05789144837024,279.6154550511139,278.1530256085081,278.3266906738281,2765300,0.0,0.0,0.0
2020-01-23,277.71432592784606,278.7471673842304,276.63579487695057,278.6009216308594,2673100,0.0,0.0,0.0
2020-01-24,279.1584914786496,279.2498706696914,274.94486755375107,276.0599670410156,3448200,0.0,0.0,0.0
2020-01-27,271.3161587668943,273.0436601843365,270.95970748785453,271.6726379394531,4302000,0.0,0.0,0.0
2020-01-28,273.01634866017736,275.3196568994137,272.5776113269052,274.6158752441406,3562500,0.0,0.0,0.0
2020-01-29,275.8314934586573,275.97773923126323,274.1314386524807,274.3416442871094,2739400,0.0,0.0,0.0
2020-01-30,272.41301032373815,275.3835587674673,271.7366203258792,275.20074462890625,4432700,0.0,0.0,0.0
2020-01-31,274.6067085974558,274.7529543658567,269.3785409246205,270.26513671875,6184700,0.0,0.0,0.0
2020-02-03,271.57216313657665,273.9029183870268,271.4899051244705,272.2302551269531,3205200,0.0,0.0,0.0
2020-02-04,275.5755098927086,277.15676581203655,275.26474815414855,276.425537109375,2292800,0.0,0.0,0.0
2020-02-05,279.1401652618573,279.7616887447909,277.74172347849526,279.5514831542969,3049900,0.0,0.0,0.0
2020-02-06,280.419789299464,280.67571238231477,279.51492338037116,280.5020751953125,1925500,0.0,0.0,0.0
2020-02-07,279.53324048422905,280.2279009227489,278.53696731997377,279.07623291015625,2249000,0.0,0.0,0.0
2020-02-10,278.2169769453298,281.1143882262178,278.1804085433308,281.07781982421875,2246900,0.0,0.0,0.0
2020-02-11,282.36673179372946,283.0613923276326,281.1602249380659,281.5898132324219,2438800,0.0,0.0,0.0
2020-02-12,282.94249808790624,283.59144096652494,282.58604672122374,283.3995056152344,2115800,0.0,0.0,0.0
2020-02-13,282.0650747949666,284.00278240827714,281.8456921960911,283.1253356933594,2043400,0.0,0.0,0.0
2020-02-14,283.4451911073066,283.64627553216104,282.43064780021746,283.6005859375,1637000,0.0,0.0,0.0
2020-02-18,282.6499433454207,283.1800875788992,281.5439931868818,282.8236083984375,3000300,0.0,0.0,0.0
2020-02-19,283.7285698582937,284.79795186814454,283.4543486016073,284.1855773925781,2257500,0.0,0.0,0.0
2020-02-20,283.66459985850753,284.43236921692306,280.30103089015523,283.07049560546875,4617300,0.0,0.0,0.0
2020-02-21,281.7908396825322,282.0467627907132,279.3412859480099,280.136474609375,2678000,0.0,0.0,0.0
2020-02-24,271.4259142484263,273.63784304697504,269.7898473150466,270.767822265625,7097000,0.0,0.0,0.0
2020-02-25,272.12974875601327,272.58675634462435,261.7373727604329,262.63311767578125,8465800,0.0,0.0,0.0
2020-02-26,263.7938373763477,267.1482844657146,260.9329940562907,261.4722595214844,10233700,0.0,0.0,0.0
2020-02-27,256.44514223193283,260.0189434903771,249.85507536089852,249.8825225830078,14897000,0.0,0.0,0.0
2020-02-28,242.50645965195775,249.45297903466172,239.7004269866861,248.37442016601562,23179600,0.0,0.0,0.0
2020-03-02,250.44010246561652,259.61682059972566,247.23190098620614,259.46142578125,12428600,0.0,0.0,0.0
2020-03-03,259.8909844962703,263.52877371644604,249.8550911932907,252.30467224121094,9805900,0.0,0.0,0.0
