Date,Ticker,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,Price_Movement,Price_Movement_Pct,Year,Month,Day,Day_of_Year,Day_of_Week,quarter,Close_lag1,Close_lag3,Close_lag5,Close_lag7,Close_lag14,Close_lag21,Close_lag28,Close_lag365,Month_Sin,Month_Cos,Dayofweek_Sin,Dayofweek_Cos,Price_Movement_Category,Price_Movement_Code
2020-01-02,IWM,154.5960969893265,154.60536358220924,152.26889475598708,153.7060089111328,18297500,0.0,0.0,0.0,-0.8900880781936849,-0.5757506790453693,2020,1,2,2,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.866025,0.43388373911755823,-0.900968867902419,low,2
2020-01-03,IWM,151.81462944579556,153.36299969550936,151.77753476997893,153.1033935546875,19295600,0.0,0.0,0.0,1.2887641088919395,0.8489064022331816,2020,1,3,3,4,1,153.7060089111328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.866025,-0.433883739117558,-0.9009688679024191,high,0
2020-01-06,IWM,151.91658954891912,153.48349268960249,151.62915538243217,153.30734252929688,17150900,0.0,0.0,0.0,1.390752980377755,0.915471433704029,2020,1,6,6,0,1,153.1033935546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.866025,0.0,1.0,high,0
2020-01-07,IWM,152.84373979662954,153.2980433277964,152.25035249569123,152.79737854003906,11817900,0.0,0.0,0.0,-0.04636125659047252,-0.030332453689081263,2020,1,7,7,1,1,153.30734252929688,153.7060089111328,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.866025,0.7818314824680298,0.6234898018587336,low,2
2020-01-08,IWM,152.81592961201193,153.9377956526233,152.72320709656177,153.27023315429688,13832400,0.0,0.0,0.0,0.45430354228494707,0.2972880794812356,2020,1,8,8,2,1,152.79737854003906,153.1033935546875,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.866025,0.9749279121818236,-0.22252093395631434,high,0
2020-01-09,IWM,154.0212313268997,154.3271986388017,153.22386582701037,153.45565795898438,11895400,0.0,0.0,0.0,-0.5655733679153343,-0.36720480874155775,2020,1,9,9,3,1,153.27023315429688,153.30734252929688,153.7060089111328,0.0,0.0,0.0,0.0,0.0,0.5,0.866025,0.43388373911755823,-0.900968867902419,low,2
2020-01-10,IWM,153.49279416441976,153.62259722755672,152.24111065401326,152.880859375,15353000,0.0,0.0,0.0,-0.6119347894197631,-0.39867330108295856,2020,1,10,10,4,1,153.45565795898438,152.79737854003906,153.1033935546875,0.0,0.0,0.0,0.0,0.0,0.5,0.866025,-0.433883739117558,-0.9009688679024191,low,2
2020-01-13,IWM,152.92719359745664,153.94707058531282,152.120561429725,153.87290954589844,17271100,0.0,0.0,0.0,0.9457159484418014,0.6184092745016736,2020,1,13,13,0,1,152.880859375,153.27023315429688,153.30734252929688,153.7060089111328,0.0,0.0,0.0,0.0,0.5,0.866025,0.0,1.0,high,0
2020-01-14,IWM,153.11261814155716,155.3841783242545,152.9642677739397,154.4384765625,18323000,0.0,0.0,0.0,1.3258584209428363,0.865936744492894,2020,1,14,14,1,1,153.87290954589844,153.45565795898438,152.79737854003906,153.1033935546875,0.0,0.0,0.0,0.0,0.5,0.866025,0.7818314824680298,0.6234898018587336,high,0
2020-01-15,IWM,154.04908975380127,155.71799641563427,154.03982315893415,155.18023681640625,15437200,0.0,0.0,0.0,1.131147062604981,0.734277018067917,2020,1,15,15,2,1,154.4384765625,152.880859375,153.27023315429688,153.30734252929688,0.0,0.0,0.0,0.0,0.5,0.866025,0.9749279121818236,-0.22252093395631434,high,0
