Date,Ticker,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,Price_Movement,Price_Movement_Pct,Year,Month,Day,Day_of_Year,Day_of_Week,quarter,Close_lag1,Close_lag3,Close_lag5,Close_lag7,Close_lag14,Close_lag21,Close_lag28,Close_lag365,Month_Sin,Month_Cos,Dayofweek_Sin,Dayofweek_Cos,Price_Movement_Category,Price_Movement_Code
2020-01-02,QQQE,51.29154274287818,51.5785026550293,51.15269037512322,51.5785026550293,145100,0.0,0.0,0.0,0.2869599121511186,0.5594682803549771,2020,1,2,2,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.866025,0.43388373911755823,-0.900968867902419,high,0
2020-01-03,QQQE,50.80093690167215,51.26377341691401,50.63431547369209,51.106407165527344,188600,0.0,0.0,0.0,0.3054702638551916,0.6013083271405902,2020,1,3,3,4,1,51.5785026550293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.866025,-0.433883739117558,-0.9009688679024191,high,0
2020-01-06,QQQE,50.66208223940392,51.1434326171875,50.66208223940392,51.1434326171875,25700,0.0,0.0,0.0,0.4813503777835777,0.9501196091959941,2020,1,6,6,0,1,51.106407165527344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.866025,0.0,1.0,high,0
2020-01-07,QQQE,51.226740603180254,51.43038977980236,51.0601191916098,51.36559295654297,34900,0.0,0.0,0.0,0.13885235336271506,0.2710544370533206,2020,1,7,7,1,1,51.1434326171875,51.5785026550293,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.866025,0.7818314824680298,0.6234898018587336,high,0
2020-01-08,QQQE,51.26376008382598,51.91173174286742,51.26376008382598,51.67105484008789,41600,0.0,0.0,0.0,0.407294756261912,0.7945081585820233,2020,1,8,8,2,1,51.36559295654297,51.106407165527344,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.866025,0.9749279121818236,-0.22252093395631434,high,0
2020-01-09,QQQE,52.03207281871526,52.12464222733623,51.84693753263519,52.05058670043945,26800,0.0,0.0,0.0,0.018513881724196324,0.03558167245940877,2020,1,9,9,3,1,51.67105484008789,51.1434326171875,51.5785026550293,0.0,0.0,0.0,0.0,0.0,0.5,0.866025,0.43388373911755823,-0.900968867902419,high,0
2020-01-10,QQQE,52.15240747911945,52.18017653409867,51.837678575095616,51.93024444580078,16600,0.0,0.0,0.0,-0.22216303331866527,-0.4259880685424042,2020,1,10,10,4,1,52.05058670043945,51.36559295654297,51.106407165527344,0.0,0.0,0.0,0.0,0.0,0.5,0.866025,-0.433883739117558,-0.9009688679024191,low,2
2020-01-13,QQQE,52.13390342424917,52.3930907360011,52.05059271244858,52.37458038330078,33700,0.0,0.0,0.0,0.24067695905161202,0.4616515227970929,2020,1,13,13,0,1,51.93024444580078,51.67105484008789,51.1434326171875,51.5785026550293,0.0,0.0,0.0,0.0,0.5,0.866025,0.0,1.0,high,0
2020-01-14,QQQE,52.40233612060547,52.59672655499708,52.19868698105537,52.40233612060547,24200,0.0,0.0,0.0,0.0,0.0,2020,1,14,14,1,1,52.37458038330078,52.05058670043945,51.36559295654297,51.106407165527344,0.0,0.0,0.0,0.0,0.5,0.866025,0.7818314824680298,0.6234898018587336,same,1
2020-01-15,QQQE,52.41159779343428,52.53193625728641,52.1616656905853,52.30051803588867,20500,0.0,0.0,0.0,-0.11107975754561039,-0.21193736161870189,2020,1,15,15,2,1,52.40233612060547,51.93024444580078,51.67105484008789,51.1434326171875,0.0,0.0,0.0,0.0,0.5,0.866025,0.9749279121818236,-0.22252093395631434,low,2
2020-01-16,QQQE,52.5967292482619,52.83740615844727,52.51341855337644,52.83740615844727,50500,0.0,0.0,0.0,0.24067691018537118,0.45758911937157104,2020,1,16,16,3,1,52.30051803588867,52.37458038330078,52.05058670043945,51.36559295654297,0.0,0.0,0.0,0.0,0.5,0.866025,0.43388373911755823,-0.900968867902419,high,0
2020-01-17,QQQE,53.031785197178856,53.031785197178856,52.68928378566663,52.8929328918457,19300,0.0,0.0,0.0,-0.13885230533315251,-0.2618284578142753,2020,1,17,17,4,1,52.83740615844727,52.40233612060547,51.93024444580078,51.67105484008789,0.0,0.0,0.0,0.0,0.5,0.866025,-0.433883739117558,-0.9009688679024191,low,2
2020-01-21,QQQE,52.689300100864784,52.82815244919345,52.56896516555264,52.69855880737305,26100,0.0,0.0,0.0,0.009258706508262549,0.01757227082261164,2020,1,21,21,1,1,52.8929328918457,52.30051803588867,52.37458038330078,52.05058670043945,0.0,0.0,0.0,0.0,0.5,0.866025,0.7818314824680298,0.6234898018587336,high,0
2020-01-22,QQQE,52.97625496248199,53.2354422216094,52.82814745281468,52.83740615844727,23500,0.0,0.0,0.0,-0.13884880403471556,-0.26209629981026195,2020,1,22,22,2,1,52.69855880737305,52.83740615844727,52.40233612060547,51.93024444580078,0.0,0.0,0.0,0.0,0.5,0.866025,0.9749279121818236,-0.22252093395631434,low,2
2020-01-23,QQQE,52.837418053587456,53.0318085416956,52.59674108921916,53.00403594970703,27500,0.0,0.0,0.0,0.16661789611957545,0.31534072302812444,2020,1,23,23,3,1,52.83740615844727,52.8929328918457,52.30051803588867,52.37458038330078,51.5785026550293,0.0,0.0,0.0,0.5,0.866025,0.43388373911755823,-0.900968867902419,high,0
2020-01-24,QQQE,53.19841526848889,53.226184321641576,52.1246349955944,52.40233612060547,48200,0.0,0.0,0.0,-0.7960791478834182,-1.4964339517740506,2020,1,24,24,4,1,53.00403594970703,52.69855880737305,52.83740615844727,52.40233612060547,51.106407165527344,0.0,0.0,0.0,0.5,0.866025,-0.433883739117558,-0.9009688679024191,low,2
2020-01-27,QQQE,51.28228037800297,51.65254742151188,50.995320506075,51.39336013793945,46800,0.0,0.0,0.0,0.11107975993648012,0.216604564223175,2020,1,27,27,0,1,52.40233612060547,52.83740615844727,52.8929328918457,52.30051803588867,51.1434326171875,0.0,0.0,0.0,0.5,0.866025,0.0,1.0,high,0
