Date,Ticker,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,Price_Movement,Price_Movement_Pct,Year,Month,Day,Day_of_Year,Day_of_Week,quarter,Close_lag1,Close_lag3,Close_lag5,Close_lag7,Close_lag14,Close_lag21,Close_lag28,Close_lag365,Month_Sin,Month_Cos,Dayofweek_Sin,Dayofweek_Cos,Price_Movement_Category,Price_Movement_Code
2020-01-02,VOO,271.7275345355647,272.78779531156573,270.85920910458645,272.7603759765625,3142400,0.0,0.0,0.0,1.0328414409977995,0.3801018703397603,2020,1,2,2,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.866025,0.43388373911755823,-0.900968867902419,high,0
2020-01-03,VOO,269.8355064997902,271.79148407402056,269.67099049601387,270.7677917480469,3247900,0.0,0.0,0.0,0.9322852482566759,0.3455013242511881,2020,1,3,3,4,1,272.7603759765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.866025,-0.433883739117558,-0.9009688679024191,high,0
2020-01-06,VOO,269.10426132983355,271.8463058484466,269.0402735966213,271.7823181152344,2777100,0.0,0.0,0.0,2.678056785400827,0.9951744250227266,2020,1,6,6,0,1,270.7677917480469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.866025,0.0,1.0,high,0
2020-01-07,VOO,271.29793959241164,271.70922960720367,270.6032792649528,271.0328674316406,2251800,0.0,0.0,0.0,-0.2650721607710125,-0.09770518757689331,2020,1,7,7,1,1,271.7823181152344,272.7603759765625,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.866025,0.7818314824680298,0.6234898018587336,low,2
2020-01-08,VOO,271.19737911986124,273.573823665969,270.97802444879784,272.4313049316406,3719500,0.0,0.0,0.0,1.233925811779386,0.45499179077022983,2020,1,8,8,2,1,271.0328674316406,270.7677917480469,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.866025,0.9749279121818236,-0.22252093395631434,high,0
2020-01-09,VOO,273.9576966420386,274.3781356868094,273.37271371581744,274.31414794921875,2168500,0.0,0.0,0.0,0.35645130718012297,0.13011180614716328,2020,1,9,9,3,1,272.4313049316406,271.7823181152344,272.7603759765625,0.0,0.0,0.0,0.0,0.0,0.5,0.866025,0.43388373911755823,-0.900968867902419,high,0
2020-01-10,VOO,274.88086155211505,274.990538888903,273.0985490422623,273.52813720703125,3666800,0.0,0.0,0.0,-1.3527243450838,-0.49211296030056106,2020,1,10,10,4,1,274.31414794921875,271.0328674316406,270.7677917480469,0.0,0.0,0.0,0.0,0.0,0.5,0.866025,-0.433883739117558,-0.9009688679024191,low,2
2020-01-13,VOO,274.12226285565146,275.41102745093866,273.7292430701917,275.337890625,2728000,0.0,0.0,0.0,1.2156277693485436,0.44346189057569335,2020,1,13,13,0,1,273.52813720703125,272.4313049316406,271.7823181152344,272.7603759765625,0.0,0.0,0.0,0.0,0.5,0.866025,0.0,1.0,high,0
2020-01-14,VOO,275.01803805128503,275.9503234835605,274.4970427096328,274.9723205566406,2620100,0.0,0.0,0.0,-0.045717494644407,-0.016623453126329717,2020,1,14,14,1,1,275.337890625,274.31414794921875,271.0328674316406,270.7677917480469,0.0,0.0,0.0,0.0,0.5,0.866025,0.7818314824680298,0.6234898018587336,low,2
2020-01-15,VOO,274.94492548120223,276.3067992795561,274.8352481140236,275.5847473144531,2822300,0.0,0.0,0.0,0.6398218332508918,0.23270908969536008,2020,1,15,15,2,1,274.9723205566406,273.52813720703125,272.4313049316406,271.7823181152344,0.0,0.0,0.0,0.0,0.5,0.866025,0.9749279121818236,-0.22252093395631434,high,0
2020-01-16,VOO,276.8917578178313,277.8971800834883,276.68152428707094,277.8880310058594,2582600,0.0,0.0,0.0,0.9962731880280558,0.35980601079628727,2020,1,16,16,3,1,275.5847473144531,275.337890625,274.31414794921875,271.0328674316406,0.0,0.0,0.0,0.0,0.5,0.866025,0.43388373911755823,-0.900968867902419,high,0
2020-01-17,VOO,278.56436507324906,278.95741275557697,278.0433976782566,278.8294372558594,2218000,0.0,0.0,0.0,0.26507218261031085,0.09515652963745366,2020,1,17,17,4,1,277.8880310058594,274.9723205566406,273.52813720703125,272.4313049316406,0.0,0.0,0.0,0.0,0.5,0.866025,-0.433883739117558,-0.9009688679024191,high,0
2020-01-21,VOO,277.93369022100364,278.9756807897284,277.86058128855296,278.25360107421875,2757900,0.0,0.0,0.0,0.3199108532151058,0.1151033014244237,2020,1,21,21,1,1,278.8294372558594,275.5847473144531,275.337890625,274.31414794921875,0.0,0.0,0.0,0.0,0.5,0.866025,0.7818314824680298,0.6234898018587336,high,0
2020-01-22,VOO,279.05792204612203,279.61548571000066,278.15305610704445,278.32672119140625,2765300,0.0,0.0,0.0,-0.7312008547157802,-0.2620247615098808,2020,1,22,22,2,1,278.25360107421875,277.8880310058594,274.9723205566406,273.52813720703125,0.0,0.0,0.0,0.0,0.5,0.866025,0.9749279121818236,-0.22252093395631434,low,2
2020-01-23,VOO,277.71429550738446,278.7471368506327,276.63576457462983,278.60089111328125,2673100,0.0,0.0,0.0,0.8865956058967868,0.3192473776969152,2020,1,23,23,3,1,278.32672119140625,278.8294372558594,275.5847473144531,275.337890625,272.7603759765625,0.0,0.0,0.0,0.5,0.866025,0.43388373911755823,-0.900968867902419,high,0
2020-01-24,VOO,279.15846061853915,279.2498397994793,274.9448371594437,276.0599365234375,3448200,0.0,0.0,0.0,-3.098524095101652,-1.1099517056499617,2020,1,24,24,4,1,278.60089111328125,278.25360107421875,277.8880310058594,274.9723205566406,270.7677917480469,0.0,0.0,0.0,0.5,0.866025,-0.433883739117558,-0.9009688679024191,low,2
2020-01-27,VOO,271.3161892444284,273.0436908559245,270.9597379253476,271.67266845703125,4302000,0.0,0.0,0.0,0.3564792126028351,0.13138884693743189,2020,1,27,27,0,1,276.0599365234375,278.32672119140625,278.8294372558594,275.5847473144531,271.7823181152344,0.0,0.0,0.0,0.5,0.866025,0.0,1.0,high,0
2020-01-28,VOO,273.0161969610495,275.319503920473,272.5774598715579,274.61572265625,3562500,0.0,0.0,0.0,1.599525695200498,0.5858720885445116,2020,1,28,28,1,1,271.67266845703125,278.60089111328125,278.25360107421875,277.8880310058594,271.0328674316406,0.0,0.0,0.0,0.5,0.866025,0.7818314824680298,0.6234898018587336,high,0
