Date,Ticker,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,Price_Movement,Price_Movement_Pct,Year,Month,Day,Day_of_Year,Day_of_Week,quarter,Close_lag1,Close_lag3,Close_lag5,Close_lag7,Close_lag14,Close_lag21,Close_lag28,Close_lag365,Month_Sin,Month_Cos,Dayofweek_Sin,Dayofweek_Cos,Price_Movement_Category,Price_Movement_Code
2020-01-02,HYG,64.01693153416018,64.17679309292423,63.980602889598494,64.16952514648438,15756600,0.0,0.0,0.0,0.15259361232419622,0.23836445869444786,2020,1,2,2,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.866025,0.43388373911755823,-0.900968867902419,high,0
2020-01-03,HYG,64.03146314847564,64.14772256465093,63.97333066847878,64.1041259765625,17342200,0.0,0.0,0.0,0.07266282808686242,0.11347988084915762,2020,1,3,3,4,1,64.16952514648438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.866025,-0.433883739117558,-0.9009688679024191,high,0
2020-01-06,HYG,64.02417357527536,64.07503809213605,63.98057700191376,64.03870391845703,17936900,0.0,0.0,0.0,0.014530343181675676,0.022695089011327677,2020,1,6,6,0,1,64.1041259765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.866025,0.0,1.0,high,0
2020-01-07,HYG,64.0459971502676,64.06053304300526,63.97333431803546,63.9806022644043,9640300,0.0,0.0,0.0,-0.06539488586329867,-0.10210612493059676,2020,1,7,7,1,1,64.03870391845703,64.16952514648438,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.866025,0.7818314824680298,0.6234898018587336,low,2
2020-01-08,HYG,63.99510734509544,64.11137226581508,63.95877317141641,64.03870391845703,16088100,0.0,0.0,0.0,0.043596573361590174,0.0681248538681159,2020,1,8,8,2,1,63.9806022644043,64.1041259765625,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.866025,0.9749279121818236,-0.22252093395631434,high,0
2020-01-09,HYG,64.11864236344451,64.21310900882482,64.06777784047712,64.20584106445312,16649500,0.0,0.0,0.0,0.08719870100861726,0.13599586297281183,2020,1,9,9,3,1,64.03870391845703,64.03870391845703,64.16952514648438,0.0,0.0,0.0,0.0,0.0,0.5,0.866025,0.43388373911755823,-0.900968867902419,high,0
2020-01-10,HYG,64.21316129363329,64.24222755096969,64.16229672925003,64.22769165039062,16182900,0.0,0.0,0.0,0.014530356757333607,0.022628315542493446,2020,1,10,10,4,1,64.20584106445312,63.9806022644043,64.1041259765625,0.0,0.0,0.0,0.0,0.0,0.5,0.866025,-0.433883739117558,-0.9009688679024191,high,0
2020-01-13,HYG,64.23495960068016,64.27128826448435,64.19862539305423,64.22769165039062,17762400,0.0,0.0,0.0,-0.0072679502895312,-0.011314633549569856,2020,1,13,13,0,1,64.22769165039062,64.03870391845703,64.03870391845703,64.16952514648438,0.0,0.0,0.0,0.0,0.5,0.866025,0.0,1.0,low,2
2020-01-14,HYG,64.21315080272652,64.30034401666867,64.14775034844907,64.22041320800781,29157100,0.0,0.0,0.0,0.007262405281295514,0.0113098410380248,2020,1,14,14,1,1,64.22769165039062,64.20584106445312,63.9806022644043,64.1041259765625,0.0,0.0,0.0,0.0,0.5,0.866025,0.7818314824680298,0.6234898018587336,high,0
2020-01-15,HYG,64.2349624633789,64.32942364606566,64.22769451276547,64.2349624633789,24637900,0.0,0.0,0.0,0.0,0.0,2020,1,15,15,2,1,64.22041320800781,64.22769165039062,64.03870391845703,64.03870391845703,0.0,0.0,0.0,0.0,0.5,0.866025,0.9749279121818236,-0.22252093395631434,same,1
