Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2020-01-02,170.38968720271077,171.5245361328125,169.98576239957305,171.5245361328125,1676600,0.0,0.0,0.0
2020-01-03,169.3606373059693,171.48605211744163,169.26445844828126,170.2838897705078,2040100,0.0,0.0,0.0
2020-01-06,169.1298037838119,171.42833742654904,168.93746075813144,171.37063598632812,2459700,0.0,0.0,0.0
2020-01-07,171.22641391471308,171.6014880521913,170.75517557586173,171.0148468017578,1336200,0.0,0.0,0.0
2020-01-08,171.18793315613541,173.101781062563,170.93788864907253,172.42855834960938,1624900,0.0,0.0,0.0
2020-01-09,173.55376270308145,174.08270234266507,173.16906198585573,173.84226989746094,1267300,0.0,0.0,0.0
2020-01-10,174.35202284106344,174.496291143977,173.2556512431613,173.53456115722656,2058000,0.0,0.0,0.0
2020-01-13,174.1981150397507,175.11175537109375,173.91920519318222,175.11175537109375,1804700,0.0,0.0,0.0
2020-01-14,175.0444552721151,175.33297717948182,174.26545639460863,174.49627685546875,1338100,0.0,0.0,0.0
2020-01-15,174.63094602502105,175.71770568857718,174.55400585925426,175.18875122070312,3133200,0.0,0.0,0.0
2020-01-16,175.938879639375,176.82366943359375,175.72729787610152,176.82366943359375,1345400,0.0,0.0,0.0
2020-01-17,177.4199486489045,177.59306768211948,176.78521799334385,177.5065155029297,2106200,0.0,0.0,0.0
2020-01-21,176.92944390683434,177.92002449082364,176.92944390683434,177.41030883789062,2286800,0.0,0.0,0.0
2020-01-22,178.2374440069617,178.68945833508243,177.4488182685938,177.53538513183594,893700,0.0,0.0,0.0
2020-01-23,177.30451225581652,177.95848149707152,176.67939373550908,177.84307861328125,2142700,0.0,0.0,0.0
2020-01-24,178.4489348072414,178.60281506916039,175.4771937887244,176.23695373535156,2010800,0.0,0.0,0.0
2020-01-27,172.83250644972603,174.09237041409204,172.29392531758936,173.20758056640625,1842200,0.0,0.0,0.0
2020-01-28,174.15007499664094,175.8234905260477,173.7461501464053,175.38108825683594,1085900,0.0,0.0,0.0
2020-01-29,176.3908956084378,176.88137260543903,175.18873315760035,175.76576232910156,994500,0.0,0.0,0.0
2020-01-30,174.66940344620107,176.26587881881667,174.19816512314353,176.10238647460938,1458400,0.0,0.0,0.0
2020-01-31,176.36202826759586,176.3716402833565,172.47663137464582,173.01519775390625,3078500,0.0,0.0,0.0
2020-02-03,173.77500855500267,175.75617014961827,173.6596056426441,175.0829620361328,1516900,0.0,0.0,0.0
2020-02-04,177.314139247869,178.91061442436475,177.01600532300745,178.55477905273438,1303700,0.0,0.0,0.0
2020-02-05,180.2474355703081,180.25704758740645,178.33358757960272,179.28570556640625,1598100,0.0,0.0,0.0
2020-02-06,179.9396431805647,180.4301200730846,179.22795787833158,180.35317993164062,1720800,0.0,0.0,0.0
2020-02-07,179.61269777323778,180.4397861982496,179.1414594434711,179.58384704589844,1357700,0.0,0.0,0.0
2020-02-10,179.01641817515616,181.53614603081976,179.01641817515616,181.5169219970703,988800,0.0,0.0,0.0
2020-02-11,182.574814462548,182.8537243724883,181.2187716793247,181.62271118164062,1111600,0.0,0.0,0.0
2020-02-12,182.49785989656274,183.27687343967193,182.03623365514645,183.18069458007812,1252400,0.0,0.0,0.0
2020-02-13,182.11317084563268,183.80581015318276,181.96891723342202,183.03643798828125,970100,0.0,0.0,0.0
2020-02-14,183.26726715790952,183.83468433813456,182.94989449570687,183.70004272460938,1195400,0.0,0.0,0.0
2020-02-18,182.86332248112828,183.95969397942818,182.81523305119254,183.66156005859375,963400,0.0,0.0,0.0
2020-02-19,184.49828521299938,185.3734630612152,184.38288230548454,184.93106079101562,1023600,0.0,0.0,0.0
2020-02-20,184.53678469072597,185.1234406654452,181.59389279863314,183.78663635253906,1953900,0.0,0.0,0.0
2020-02-21,182.8248729010701,183.23840974364805,180.29551838770118,180.9014129638672,1962500,0.0,0.0,0.0
2020-02-24,173.75572196343742,176.22737460414524,173.29409576637548,174.35198974609375,3219600,0.0,0.0,0.0
2020-02-25,175.44838068498328,176.03503651790456,168.57201768871246,169.13943481445312,4052500,0.0,0.0,0.0
2020-02-26,169.72609328200951,172.56319362958658,168.23540896129933,169.15867614746094,3931200,0.0,0.0,0.0
2020-02-27,164.90786520631795,167.97578664371358,161.32061595992974,161.42640686035156,3847400,0.0,0.0,0.0
2020-02-28,155.67524949274733,161.61874925244578,155.29056331551172,161.54180908203125,5978100,0.0,0.0,0.0
2020-03-02,163.03249294891287,168.9567392951764,160.84936148232106,168.93751525878906,2862500,0.0,0.0,0.0
