Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2020-01-02,27.615207002791205,27.785064697265625,27.53474818462657,27.785064697265625,28843300,0.0,0.0,0.0
2020-01-03,27.427474466860918,27.606270537609106,27.347015638224548,27.490053176879883,51363600,0.0,0.0,0.0
2020-01-06,27.239735367632807,27.490051901234967,27.230795308738955,27.472171783447266,27956100,0.0,0.0,0.0
2020-01-07,27.409596198530544,27.45429479294948,27.293378829956055,27.293378829956055,39627500,0.0,0.0,0.0
2020-01-08,27.320194192535578,27.624149374358957,27.320194192535578,27.472171783447266,47966600,0.0,0.0,0.0
2020-01-09,27.668852803010616,27.69567127758814,27.56157378927429,27.642032623291016,27705300,0.0,0.0,0.0
2020-01-10,27.65990531882985,27.66884537633676,27.400648766554404,27.43640899658203,33458200,0.0,0.0,0.0
2020-01-13,27.49898811110062,27.650965680740036,27.427469355102165,27.6241455078125,27542700,0.0,0.0,0.0
2020-01-14,27.62415142380714,27.785069085551235,27.534752533377976,27.570512771606445,37575400,0.0,0.0,0.0
2020-01-15,27.436411534514445,27.525810412711504,27.32913253964962,27.41853141784668,41457300,0.0,0.0,0.0
2020-01-16,27.552633098096596,27.659912109375,27.490054385326708,27.659912109375,34444000,0.0,0.0,0.0
2020-01-17,27.740375518798828,27.802954241894405,27.63309648981904,27.740375518798828,38819400,0.0,0.0,0.0
2020-01-21,27.606269902814457,27.731429025116366,27.507932662963867,27.507932662963867,41276500,0.0,0.0,0.0
2020-01-22,27.59732850110899,27.659907202778026,27.552628210529864,27.588388442993164,27391000,0.0,0.0,0.0
2020-01-23,27.445353639144205,27.57945111386707,27.257615810418677,27.51687240600586,43072300,0.0,0.0,0.0
2020-01-24,27.52581610678101,27.52581610678101,26.998364491964168,27.16822052001953,58924900,0.0,0.0,0.0
2020-01-27,26.631829507452238,26.873204302380984,26.59606926811935,26.748046875,50289300,0.0,0.0,0.0
2020-01-28,26.891080181706773,27.177155230691667,26.846381594731056,27.060937881469727,34257900,0.0,0.0,0.0
2020-01-29,27.150342178929815,27.24867943092982,26.97154438506086,27.01624298095703,41167500,0.0,0.0,0.0
2020-01-30,26.77486678898939,27.37383715073914,26.75698666950025,27.35595703125,51210000,0.0,0.0,0.0
2020-01-31,27.12351551119517,27.15927403833134,26.68546289664131,26.78380012512207,58958800,0.0,0.0,0.0
2020-02-03,26.971540451049805,27.23973539759276,26.953660333242436,26.971540451049805,40168200,0.0,0.0,0.0
2020-02-04,27.338077736342047,27.49005534629963,27.22186036644135,27.230798721313477,79273300,0.0,0.0,0.0
2020-02-05,27.59733269485937,27.802948947344028,27.534752278538743,27.7761287689209,51086900,0.0,0.0,0.0
2020-02-06,27.928111688085558,27.954931871616083,27.686735151737775,27.740375518798828,37044400,0.0,0.0,0.0
2020-02-07,27.58839396899389,27.72249145730774,27.52581525479023,27.642032623291016,27982500,0.0,0.0,0.0
2020-02-10,27.552632589754502,27.722490310668945,27.54369253021774,27.722490310668945,17723700,0.0,0.0,0.0
2020-02-11,27.794009212742875,27.945986815299676,27.794009212742875,27.820829391479492,27997400,0.0,0.0,0.0
2020-02-12,27.963864179497914,28.05326135619533,27.802946533215614,27.83870506286621,26964200,0.0,0.0,0.0
2020-02-13,27.74930820091234,27.892345731420804,27.668849376858592,27.82976531982422,22758700,0.0,0.0,0.0
2020-02-14,27.802947491439127,27.883406317353277,27.73142872453121,27.86552619934082,22080200,0.0,0.0,0.0
2020-02-18,27.78506313509443,27.856581891092883,27.46322788053057,27.6241455078125,37768900,0.0,0.0,0.0
2020-02-19,27.7224880245138,27.90128408507845,27.686727789315754,27.82976531982422,25643300,0.0,0.0,0.0
2020-02-20,27.731430176691017,27.963866607598796,27.588392635384995,27.7761287689209,50344300,0.0,0.0,0.0
2020-02-21,27.642030139226982,27.704608847806973,27.355955068494488,27.507932662963867,51128200,0.0,0.0,0.0
2020-02-24,26.64076156799706,26.873197953319224,26.48878399702263,26.613943099975586,70455400,0.0,0.0,0.0
2020-02-25,26.622890930097668,26.676529586941776,25.585867803686813,25.71102523803711,111826900,0.0,0.0,0.0
2020-02-26,25.88087660204345,26.122251350985348,25.52328109741211,25.52328109741211,95015700,0.0,0.0,0.0
2020-02-27,24.977950693895483,25.38024307086075,24.41473897894572,24.432619094848633,143536200,0.0,0.0,0.0
2020-02-28,23.601216574650433,24.003510726860853,23.2168025414587,23.771074295043945,192063500,0.0,0.0,0.0
2020-03-02,23.815770594362185,24.986892700195312,23.565455772769997,24.986892700195312,127115500,0.0,0.0,0.0
2020-03-03,24.906437129812325,25.255090936924404,23.80683364443827,24.04821014404297,256525000,0.0,0.0,0.0
2020-03-04,24.37004203176223,24.852793257585127,23.958807864072828,24.843854904174805,124408000,0.0,0.0,0.0
2020-03-05,24.021389944703696,24.08396865377942,23.37771932531469,23.645915985107422,130265700,0.0,0.0,0.0
2020-03-06,22.57313082814467,23.10058233836217,22.376454658542574,22.841325759887695,160606600,0.0,0.0,0.0
2020-03-09,20.561665268418142,21.348371711034307,20.132552663354783,20.391807556152344,134165700,0.0,0.0,0.0
2020-03-10,21.33943354662909,21.607628500890286,20.418627914752957,21.58974838256836,149282300,0.0,0.0,0.0
2020-03-11,20.928196238323544,21.142752510850343,20.132549847893955,20.418624877929688,146915400,0.0,0.0,0.0
2020-03-12,18.720058883317783,19.855419295884637,18.147906941597498,18.210487365722656,161437500,0.0,0.0,0.0
2020-03-13,19.578282214352146,20.642125442518072,18.68429670954025,20.606365203857422,160945700,0.0,0.0,0.0
2020-03-16,17.29861890370258,19.07764975540191,16.92314494421405,17.781370162963867,110661600,0.0,0.0,0.0
2020-03-17,18.192601992845066,18.94354981414712,17.4684743455687,18.746871948242188,122295100,0.0,0.0,0.0
2020-03-18,17.566811038298773,17.924404822040458,16.342052115840794,17.15557861328125,145056400,0.0,0.0,0.0
2020-03-19,16.79798581704021,17.781368353854386,16.19007549637138,17.53105354309082,105652800,0.0,0.0,0.0
2020-03-20,17.71879248340803,17.808191375174232,16.690709490951807,16.90526580810547,157840900,0.0,0.0,0.0
2020-03-23,16.624874776843747,16.769125175461014,15.768386530403381,15.921652793884277,144547900,0.159,0.0,0.0
2020-03-24,16.868295717236645,17.995252995606823,16.751092916910295,17.896081924438477,158551100,0.0,0.0,0.0
