Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2020-01-02,43.92661345887618,44.34925842285156,43.84113449857417,44.34925842285156,26567000,0.0,0.0,0.0
2020-01-03,43.70341935396682,44.1545597320539,43.698669516306126,43.85063171386719,30023600,0.0,0.0,0.0
2020-01-06,43.41373175661181,44.00258831901805,43.33300264860999,43.95509719848633,15630000,0.0,0.0,0.0
2020-01-07,44.03108626681534,44.154556675995664,43.869624405108105,43.93610763549805,15363600,0.0,0.0,0.0
2020-01-08,43.98359743740525,44.60094221857679,43.90286469745205,44.40624237060547,23254400,0.0,0.0,0.0
2020-01-09,44.81464717478558,44.93811397304904,44.586702060261665,44.90962219238281,15554800,0.0,0.0,0.0
2020-01-10,45.10431191749118,45.166045297774886,44.72915455331272,44.80513381958008,15330600,0.0,0.0,0.0
2020-01-13,45.00934349602447,45.417742560981615,44.98560155503102,45.36550521850586,15524400,0.0,0.0,0.0
2020-01-14,45.42249245689464,45.46523012457653,45.08057662318193,45.15180969238281,16134600,0.0,0.0,0.0
2020-01-15,45.18029877936715,45.42248975099664,45.052082160895175,45.204044342041016,14417000,0.0,0.0,0.0
2020-01-16,45.49371942150699,45.82138569896,45.431982412387036,45.8118896484375,11543200,0.0,0.0,0.0
2020-01-17,46.02558869403135,46.1633049869649,45.77865150802013,46.120567321777344,21661000,0.0,0.0,0.0
2020-01-21,45.97809592430469,46.36749919579162,45.96859987415008,46.101566314697266,17975000,0.0,0.0,0.0
2020-01-22,46.391243060440985,46.59069271397302,46.22978122920293,46.26777267456055,15491600,0.0,0.0,0.0
2020-01-23,46.3152672211003,46.52421657931554,46.11581753720259,46.48622512817383,14956400,0.0,0.0,0.0
2020-01-24,46.828133812862674,46.93260847606431,46.10631084332249,46.26777267456055,23617400,0.0,0.0,0.0
2020-01-27,45.18979933510969,45.52221548064257,44.976100136069185,45.166053771972656,35574600,0.0,0.0,0.0
2020-01-28,45.56020585745982,46.153808691237174,45.46522723021694,46.030338287353516,31184400,0.0,0.0,0.0
2020-01-29,46.41023832166689,46.47672153884986,45.96384790081239,46.149051666259766,21126600,0.0,0.0,0.0
2020-01-30,46.13006328195855,46.590699662190815,45.84988448255535,46.54795837402344,19933600,0.0,0.0,0.0
2020-01-31,46.27727106268995,46.3010166230042,45.109061231892575,45.27052307128906,26964600,0.0,0.0,0.0
2020-02-03,45.322758152057595,45.982844117659084,45.270520820414575,45.86886978149414,25075600,0.0,0.0,0.0
2020-02-04,46.66668253037671,47.170060237491874,46.55271179160503,47.070335388183594,19097800,0.0,0.0,0.0
2020-02-05,47.844392027534994,47.868137591910916,47.003851945368346,47.34576416015625,32697000,0.0,0.0,0.0
2020-02-06,47.5404709717679,47.792158030289706,47.32677536968157,47.77791213989258,13505600,0.0,0.0,0.0
2020-02-07,47.55471043526646,47.73991423152871,47.24603623380798,47.34101486206055,16598000,0.0,0.0,0.0
2020-02-10,47.06557484048365,47.99159367552563,47.05607516762681,47.98209762573242,16347600,0.0,0.0,0.0
2020-02-11,48.34776014511723,48.39050143110839,47.67817806447695,47.820640563964844,15105800,0.0,0.0,0.0
2020-02-12,48.148318440906614,48.35726782241502,47.87763566170918,48.33827209472656,12152800,0.0,0.0,0.0
2020-02-13,47.95835405097705,48.4617316643719,47.887120993857955,48.21004104614258,14802800,0.0,0.0,0.0
2020-02-14,48.3050317868026,48.4997316605254,48.15306958423919,48.419002532958984,12392400,0.0,0.0,0.0
2020-02-18,48.0295988928077,48.34302297180904,47.97736154630747,48.238548278808594,20633200,0.0,0.0,0.0
