Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2020-01-02,58.48660839402542,58.65381236146869,58.386286013559456,58.637088775634766,24749300,0.0,0.0,0.0
2020-01-03,57.842895750891465,58.26925155449792,57.842895750891465,57.90977096557617,29921500,0.0,0.0,0.0
2020-01-06,57.81780485459791,58.16056178570625,57.809443062665,58.13548278808594,22636400,0.0,0.0,0.0
2020-01-07,58.118761185454716,58.135484769890645,57.934846403910065,57.97664260864258,15107500,0.0,0.0,0.0
2020-01-08,57.90976667619985,58.30268803245014,57.90141126134549,58.14385223388672,14249500,0.0,0.0,0.0
2020-01-09,58.25252033796806,58.31104012310785,58.13548076768848,58.2775993347168,13749100,0.0,0.0,0.0
2020-01-10,58.23579979335406,58.33611577459643,57.99335887505526,58.06023406982422,33832300,0.0,0.0,0.0
2020-01-13,58.110402078300865,58.3946392138609,57.99336250740223,58.36119842529297,16443000,0.0,0.0,0.0
2020-01-14,58.25252593091216,58.52004588554751,58.244164138467006,58.41972351074219,28826600,0.0,0.0,0.0
2020-01-15,58.36956551242895,58.51168409310236,58.34448651327232,58.41972351074219,12217900,0.0,0.0,0.0
2020-01-16,58.51169002179029,58.687249411854,58.44481480998945,58.66217041015625,12883400,0.0,0.0,0.0
2020-01-17,58.82100557191006,58.87116356931952,58.69560420020768,58.83772277832031,18473700,0.0,0.0,0.0
2020-01-21,58.570194767203695,58.63707633999689,58.36119463585835,58.36955642700195,20026600,0.0,0.0,0.0
2020-01-22,58.6370946239127,58.65381821141458,58.44481801489987,58.48661422729492,14047000,0.0,0.0,0.0
2020-01-23,58.26924286128041,58.40300602705313,57.985005701281594,58.344486236572266,18720200,0.0,0.0,0.0
2020-01-24,58.58692117113489,58.58692117113489,57.993361534908615,58.09367752075195,24107500,0.0,0.0,0.0
2020-01-27,56.973441770845575,57.199159124882996,56.88984298706055,56.88984298706055,32766700,0.0,0.0,0.0
2020-01-28,57.14899926360523,57.466677182883465,57.065400482550764,57.42488098144531,18001700,0.0,0.0,0.0
2020-01-29,57.533565173208395,57.62552575607411,57.34964400747697,57.43324279785156,14916600,0.0,0.0,0.0
2020-01-30,56.97344860380272,57.40816615852858,56.83133001650572,57.383087158203125,26285300,0.0,0.0,0.0
2020-01-31,56.84804379190838,56.87312279071975,56.22940510123943,56.413326263427734,40101600,0.0,0.0,0.0
2020-02-03,56.572159991551786,56.83967993277666,56.51364020372692,56.547080993652344,35288000,0.0,0.0,0.0
2020-02-04,57.3998022443582,57.57536159881945,57.3412760813596,57.491756439208984,32540000,0.0,0.0,0.0
2020-02-05,58.04352951049805,58.085332097240986,57.851246540931456,58.04352951049805,28162100,0.0,0.0,0.0
2020-02-06,58.21908689715763,58.2525276897691,58.10204731210699,58.202369689941406,23422500,0.0,0.0,0.0
