Date,BND,EFA,HYG,ITOT,IVV,IWD,IWF,IWM,MDY,QQQ,QQQE,SPY,TLT,VEU,VOO,VTI,XLE,XLF,XLK,XLV
16/12/2020,75.41270447,62.10144806,66.12919617,79.31350708,344.4298401,122.5857925,229.6974335,182.4161224,391.3556213,299.300354,69.08395386,344.0782776,134.4366455,49.2499733,315.3332825,178.6791077,16.44388771,26.14673424,61.25772858,102.7100372
17/12/2020,75.42980194,62.53805161,66.22781372,79.90116119,346.348053,123.1939392,231.8314362,184.5883942,394.5710754,301.2571716,69.70748901,346.0022888,134.0809326,49.60509491,317.0481873,180.0806274,16.36628532,26.21972084,61.74225616,103.8133621
18/12/2020,75.40413666,62.21273041,66.28136444,79.71460724,344.9792786,122.6493378,231.6277313,183.6950378,392.4841614,300.3465881,69.82850647,344.6207275,133.6790161,49.35144806,315.7781982,179.5701294,16.09262466,25.99164391,61.52637482,103.8961029
21/12/2020,75.41270447,61.41655731,66.04430389,79.50939178,343.8432007,122.0321274,231.4725342,183.6009979,391.6351013,299.784668,69.35385132,343.3885803,134.2092285,48.76520538,314.8049316,179.0503845,15.78219986,26.34201241,61.58792496,102.8565674
22/12/2020,75.53252411,61.26245499,66.1284256,79.52806091,343.1821289,121.342308,232.5298309,185.6886749,393.4275513,300.5997925,69.4405365,342.8098755,134.9017944,48.5947876,314.184021,179.0874481,15.51729965,26.08519363,62.12168121,102.5426712
23/12/2020,75.44750977,61.92165756,66.42662811,79.61201477,343.480072,122.2590027,231.0068665,187.2685089,396.9654236,299.0858765,69.28206635,343.1178894,133.9697418,49.06343079,314.4353943,179.3937531,15.86083794,26.51627922,61.65044022,102.6165085
24/12/2020,75.57632446,61.94734955,66.56429291,79.7798996,344.811554,122.6039276,232.093277,187.146286,397.8900146,300.4056702,69.3659668,344.4527588,134.4999695,49.07196045,315.691925,179.6938934,15.77805805,26.55296898,62.05916595,102.9119492
28/12/2020,75.55058289,62.4524498,66.64839172,80.199646,347.809906,122.90345,234.013916,186.4503784,396.5314026,303.4333801,69.29140472,347.4118652,134.5597839,49.33610916,318.4378052,180.8308105,15.67872524,26.68137932,62.7612114,103.1704559
29/12/2020,75.57632446,62.85480881,66.56429291,79.90116119,347.1394653,122.5585403,233.5289459,182.839325,392.2011414,303.7052002,69.37529755,346.7490845,134.3887177,49.73659134,317.7676697,180.0759583,15.57524872,26.58965302,62.46308136,103.6597672
30/12/2020,75.62786102,62.94041443,66.70192719,80.09705353,347.5957642,123.1485062,233.3737488,184.7013092,395.7012329,303.7149048,69.78540802,347.243866,134.6795502,50.0177803,318.1958618,180.5605621,15.81944847,26.70889473,62.42943573,103.6412888
31/12/2020,75.73091125,62.46100616,66.75544739,80.42350006,349.5418091,124.101532,233.9072723,184.3721008,396.1635437,304.4620667,70.05570984,349.0081482,134.8761597,49.72807693,319.9084778,181.3899689,15.68700123,27.03908539,62.52079391,104.7307053
04/01/2021,75.62786102,62.78631592,66.617836,79.39746857,344.7278137,122.4314804,230.6092377,181.9647217,389.9557495,300.1631165,69.10498047,344.2567139,134.7136688,49.97516632,315.5708923,178.8085327,15.71183395,26.67219925,61.50138092,104.2783203
05/01/2021,75.49906921,63.43695831,66.64076996,79.99440765,347.0090637,123.4843521,231.8120117,184.776474,395.7200928,302.6377258,69.71083069,346.6277466,133.7132263,50.7420578,317.6466675,180.2530365,16.41547203,26.79143906,61.90048599,105.0353699
06/01/2021,75.16414642,64.1646347,66.51837158,80.72200775,349.1041565,126.5793762,229.2318115,192.3371582,411.3904419,298.4454651,69.43119049,348.7000732,130.9683838,51.01472092,319.5733643,181.8746033,16.91629982,27.97462654,60.83299255,106.4756088
07/01/2021,75.00960541,64.23313141,66.70957947,81.95326233,354.2720947,127.686676,234.4407501,195.7602081,415.8434753,305.6654663,70.93186188,353.8809204,129.8139496,51.19366837,324.3483582,184.7915344,17.16464424,28.37820053,62.47270203,107.8604279
08/01/2021,74.94086456,64.83239746,66.80897522,82.34500885,356.2926025,127.7684174,236.8657684,195.3370056,415.1829529,309.5956726,71.67753601,355.8971863,129.3948975,51.91794586,326.1727905,185.6861572,17.14394569,28.35985184,62.87661362,108.3774567
11/01/2021,74.86358643,63.98486328,66.44959259,81.90660095,353.9647827,127.8682709,234.0235596,195.1677094,415.8811646,305.1220398,71.09030914,353.4981995,129.1811371,51.2277565,324.0411987,184.577179,17.41298103,28.45157242,62.35729218,108.8852081
12/01/2021,74.8463974,64.27592468,66.53369141,82.1491394,354.0206299,128.4854431,233.5289459,198.6659698,420.7398376,304.6367493,71.21150208,353.5727844,129.0785217,51.55154037,324.0691833,185.2295227,18.02142334,28.74507713,62.05916595,107.7034836
13/01/2021,75.04393005,64.19032288,66.73251343,82.22374725,354.9145203,128.3674164,234.6541901,197.2460022,416.7397156,306.6940308,71.20217896,354.5249634,130.5322418,51.54302979,324.8789673,185.4345245,17.88069916,28.72673607,62.45346832,107.9989319
14/01/2021,74.94946289,64.70397949,66.71722412,82.21443939,353.6854248,128.8485107,232.5395203,201.1862183,420.7775879,305.0541382,71.28607178,353.2834473,129.3094635,51.97759628,323.7806702,185.2574921,18.41049576,28.85514641,61.90530014,107.657341
15/01/2021,75.00960541,63.69378281,66.61017609,81.52419281,351.1340637,127.6231613,231.2882385,198.1864014,416.2773743,302.6377258,70.82002258,350.7070618,129.8225098,51.23627472,321.4721985,183.6452789,17.69443321,28.37820053,61.27055359,107.9896851
19/01/2021,75.11264801,64.15606689,66.80136871,82.21443939,353.8808899,128.1859436,233.9557495,200.7254639,420.041626,307.0531311,71.74279022,353.4607849,130.2415009,51.7219696,324.0133667,185.3227539,18.05039978,28.45157242,62.06879044,108.802124
20/01/2021,75.10402679,64.59267426,66.92368317,83.2311554,358.7507935,128.7849426,238.9318542,201.6094055,424.3437195,314.1954956,72.59099579,358.3522949,130.3698273,52.25878143,328.4160156,187.6618347,18.11662292,28.33233643,63.29976273,109.4022141
21/01/2021,75.00099182,64.6440506,66.88543701,83.15651703,359.0674438,128.0044098,240.260788,199.8602753,421.5417175,316.7088928,72.61895752,358.6789856,129.4547882,52.32695007,328.7232056,187.5220337,17.50404358,28.02966309,64.11722565,108.8852081
22/01/2021,75.03533936,64.33586121,66.75544739,83.06324768,357.8476257,127.3145828,240.1540833,202.183075,423.1077881,315.7967224,72.15291595,357.4094238,129.873764,51.97759628,327.550354,187.2144928,17.41298103,27.82787514,63.87198257,108.5620956
25/01/2021,75.20708466,64.25881195,66.77075195,83.33375549,359.2722778,127.1875229,241.9097748,201.9855347,421.4568481,318.4071045,72.52572632,358.8189087,131.4044037,52.02019882,328.8814392,187.7457123,17.23500443,27.62609863,64.40574646,109.2729721
26/01/2021,75.1984787,64.35298157,66.67137146,83.05392456,358.7414551,126.6066437,241.6381989,200.5843658,417.2396545,318.8728638,72.17155457,358.2588806,131.1564331,51.95202255,328.3881226,187.0654144,16.86663055,27.4059639,64.44903564,108.8667526
27/01/2021,75.1984787,62.88048172,66.48014832,80.98316956,349.9887695,123.311882,235.6047211,196.9074707,406.7204895,309.9838867,69.9624939,349.5028076,131.489975,50.69945526,320.4203491,182.5735474,16.63898277,26.59882927,63.23244476,105.5616226
28/01/2021,75.1383667,63.28285217,66.67895508,81.720047,352.9498291,125.081749,236.8948669,196.2774048,409.7960205,311.8179932,70.83866882,352.508667,130.763092,51.04029083,323.1104736,184.0086517,16.83351326,27.0941124,63.49211121,107.1033936
29/01/2021,75.07826233,61.97302628,66.50310516,80.20897675,345.9382324,122.9306946,232.064209,193.3058167,401.8618774,305.2578125,69.90657806,345.4516602,129.9763794,49.91552734,316.6413269,180.784256,16.27474594,26.55296898,61.99664688,106.1986313
01/02/2021,75.10321045,62.70927429,66.71648407,81.58946991,351.5995789,124.2286148,236.9724884,198.0547485,410.296051,312.8854065,71.21150208,351.2017822,130.1270447,50.7676239,321.8445129,183.8688812,16.39063454,26.90150452,63.54982758,106.6048508
02/02/2021,75.00860596,63.34278488,66.87765503,82.71813202,356.5906067,125.9985275,240.9203796,200.8759155,415.315094,317.9898071,72.460495,356.1679077,129.2881012,51.36408234,326.4706726,186.5062561,16.56861496,27.5527153,64.41053772,106.9095154
03/02/2021,74.87961578,63.49689484,66.9313736,82.8766861,356.8699036,126.5158768,240.3674622,201.4777679,415.3999939,316.7283325,71.66821289,356.447937,128.1409454,51.51746368,326.7963562,186.7858124,17.2763958,27.70864105,64.18936157,106.1524963
04/02/2021,74.89678955,63.56537247,67.06950378,83.84675598,360.9110718,128.1405334,242.9185638,205.5872345,421.2775879,320.4742126,72.6842041,360.499176,127.7985153,51.58562851,330.4545288,189.1529083,17.46678925,28.3231678,65.21357727,106.5956345
05/02/2021,74.79360962,63.95918655,67.16927338,84.3504715,362.3263855,128.8212585,243.9079742,208.4365845,425.7871399,321.5610657,73.26208496,361.9179993,126.7283859,51.95202255,331.7762756,190.2153168,17.61579895,28.33233643,65.06932068,106.7894821
08/02/2021,74.87961578,64.40435791,67.36885071,85.09669495,365.0546875,130.2372131,245.3533325,213.7591553,432.4477234,323.7154236,73.83998871,364.5317993,127.2848892,52.23321915,334.2242737,191.9207458,18.3525486,28.69921875,65.75214386,106.9187241
09/02/2021,74.84519196,64.75534821,67.24603271,85.18996429,364.7473755,130.2644348,245.2174835,214.7654114,433.7402344,323.6474609,74.01707458,364.2890625,127.3790359,52.60813904,333.9543457,191.9953003,18.15801048,28.70838928,65.67520905,107.0756912
10/02/2021,74.9655838,64.53276825,67.23068237,85.16201019,364.5984192,130.4550476,244.8101044,213.3548584,433.3722534,322.9099731,74.11961365,364.1304626,128.2265472,52.58258057,333.8240662,191.9113922,18.50569534,28.70838928,65.5790329,107.2695847
11/02/2021,74.88818359,64.96936798,67.26135254,85.35786438,365.2130127,130.5457916,245.7703857,213.1103363,436.0421143,324.6858521,74.81868744,364.7184448,127.5245361,52.96601105,334.3638611,192.3680725,18.22009468,28.61667061,66.30031586,107.4726791
12/02/2021,74.69036865,65.32893372,67.36885071,85.71231842,367.0379944,131.3081818,247.0507813,213.7121887,437.3535156,326.5005188,75.39657593,366.5201721,125.9407806,53.21312714,336.0671997,193.3652344,18.48913765,28.91017342,66.64170837,108.2758713
16/02/2021,74.33773804,65.79978943,67.26135254,85.64703369,366.7492981,131.5260315,245.886795,212.3674469,436.6082764,325.6174316,75.10762787,366.2027588,124.0230637,53.46875,335.7507324,193.0204468,18.9527092,29.40546417,66.42533112,107.2049408
17/02/2021,74.49255371,65.41453552,67.23832703,85.5164566,366.795929,131.6440125,245.1981201,210.7029572,434.2402344,324.0550537,74.66023254,366.2868042,124.8107452,53.30685425,335.8252563,192.6196899,19.23416519,29.55221748,65.83870697,107.5926971
18/02/2021,74.44955444,65.08922577,67.14624786,85.02207184,365.2409668,130.917923,244.3639069,207.4397888,429.5890808,322.6382751,74.38059235,364.7278442,124.3056259,52.83820343,334.3918762,191.5106812,18.79956627,29.37794876,65.51651001,106.9187241
19/02/2021,74.19152832,65.277565,67.15391541,85.16201019,364.5519104,131.6077271,242.8894653,211.7655792,435.7591858,321.2311096,74.65090942,364.0838013,122.6532898,53.07678604,333.7774048,191.9487305,19.11413193,29.72648621,65.42035675,105.6262436
22/02/2021,73.98509979,65.11490631,66.94670105,84.36912537,361.7770691,132.1250916,237.7096405,210.3926086,434.4006042,312.9048157,72.93587494,361.2833252,121.7201462,52.52292633,331.1525574,190.1221313,19.77638245,30.00163841,63.97776031,105.3769608
23/02/2021,73.96790314,65.17484283,67.10787964,84.29453278,362.158844,132.5607147,237.0597382,208.5400543,435.2402344,311.9732361,72.62825775,361.7221069,121.369194,52.65926743,331.5715027,190.0941467,20.10336494,30.1850853,63.79985046,105.2015533
24/02/2021,73.92489624,65.38031006,67.17695618,85.3019104,366.1347961,134.4667816,238.650589,213.4677277,443.2122192,314.5447693,73.12228394,365.7080383,120.5729828,52.66778183,335.2388,192.2282562,20.81528473,30.7720871,64.77601624,105.9308853
25/02/2021,73.27983093,64.26737976,66.5399704,83.04458618,357.3540955,131.8618622,231.3076477,205.5778351,429.570343,303.5790405,70.52174377,356.8959045,118.6040039,51.67936325,327.1966248,187.2052002,20.41379356,30.2125988,62.51116562,104.869194
26/02/2021,73.91628265,63.35990524,66.34037781,82.74609375,355.4825134,130.3007202,231.9963074,205.2957153,429.1174316,304.8502808,70.97847748,355.0570679,122.5249557,50.95507813,325.4002686,186.4596863,19.92952919,29.63476563,62.84296799,103.9644241
01/03/2021,73.82070923,64.54988098,67.08520508,84.85418701,364.1049194,133.2687073,238.1461334,212.5931396,441.1743469,314.020813,72.62825775,363.6636353,120.9066925,52.05427933,333.3399658,191.2497406,20.44690895,30.56113815,64.86735535,105.3215714
02/03/2021,73.8120575,64.48139954,66.98506165,84.01467896,361.302124,132.7876587,235.0906219,208.5024414,435.0232239,308.9843445,71.58433533,360.8259888,120.9151993,51.96055222,330.7616272,189.4511261,20.33515167,30.45108032,63.83833694,105.0168991
03/03/2021,73.5794754,64.08758545,66.76944733,82.83938599,356.4788513,132.469986,228.7079926,206.2455139,431.2307129,300.0175171,69.57102203,356.0465698,119.6038132,51.61970901,326.3962097,186.7205658,20.63316154,30.68953896,62.2322731,103.6874619
04/03/2021,73.34692383,63.4797554,66.51524353,81.52419281,352.0652161,130.9451447,224.6824799,200.4809265,422.1077271,295.1071777,67.88393402,351.640564,118.8324203,50.92098999,322.3751526,183.7663727,21.12571144,30.34100533,60.85702133,102.2933731
05/03/2021,73.30382538,63.89068985,66.71549988,83.01660919,358.5553284,133.8405151,228.0386658,204.7315216,431.9476929,299.5517273,69.24478912,358.1095276,119.0638275,51.39817429,328.2857056,187.0840759,21.9162674,30.91884232,62.00626755,104.3429565
08/03/2021,72.96789551,63.66810226,66.23029327,82.58751678,356.804718,134.9478149,223.1401672,205.7001038,435.2025452,291.0701599,67.62294769,356.3266296,118.1381607,50.83579254,326.6754456,186.1707916,21.95765877,31.31323814,60.50600052,104.0844421
09/03/2021,73.20909882,64.52419281,66.3227005,83.91207886,361.8328552,134.8661499,230.4636841,210.0258789,438.3724365,302.550415,69.93454742,361.4140625,119.7752533,51.59414673,331.245697,189.0597382,21.57272911,31.0289135,62.56406021,104.6937714
10/03/2021,73.34692383,64.79815674,66.53062439,84.4250946,364.0490112,136.6360474,230.2212219,213.67453,444.3442993,301.686676,69.73879242,363.6636353,120.0152512,51.71344757,333.293457,190.4110107,22.1190834,31.6617775,62.31402206,104.9338226
11/03/2021,73.35554504,65.14059448,66.77709961,85.58172607,367.7922363,137.0626068,235.0615234,218.3764954,451.0614929,308.6349792,71.37926483,367.3509521,119.149559,52.40363693,336.8118591,192.8992767,22.12735939,31.57006073,63.64598846,105.5708313
12/03/2021,72.91622162,65.30325317,66.59228516,85.76829529,368.3695068,138.23349,233.7617493,219.6648407,455.2315369,306.1312866,70.90391541,367.8457031,116.6210022,52.23321915,337.2866211,193.2813263,22.17289162,31.89107513,63.18917465,105.8016281
15/03/2021,73.00237274,65.35462952,66.59997559,86.3559494,370.6043091,138.8688354,235.9733734,220.4453583,461.6090088,309.4016418,71.88261414,370.0394287,117.3067245,52.30990982,339.241272,194.6326447,21.92040825,31.70763779,63.86236954,106.5309982
16/03/2021,72.9937439,65.46590424,66.44591522,86.00148773,370.0828552,137.9157715,236.6329346,216.7590179,455.6087952,311.099823,72.0969696,369.5725708,116.8353195,52.41215897,338.8597107,193.8498077,21.29541206,31.3774395,64.34322357,106.466362
17/03/2021,72.96789551,65.85115051,66.53835297,86.3559494,371.293335,138.623764,236.8657684,218.4611511,458.6655579,312.3808594,72.20881653,370.8328247,115.9610138,52.65073776,339.9672852,194.5859985,21.46097565,31.5884037,64.29031372,106.0786133
18/03/2021,72.66641235,65.25188446,66.03002167,84.8261795,365.8740845,137.5527344,230.8517303,211.812561,449.5992126,302.8124084,70.24212646,365.4373169,114.7867661,52.07984543,334.9689331,191.0447235,20.49657631,31.75349808,62.50635529,105.8570404
19/03/2021,72.72671509,65.43165588,66.28417969,84.88215637,365.1943665,137.0172729,231.5210114,213.4112396,449.6690979,303.8799133,70.7081604,364.7612,115.4981995,52.31842422,334.3732605,191.2870026,20.50071335,31.38661385,62.31884003,106.2355499
22/03/2021,72.93343353,65.49159241,66.52294159,85.32054901,368.0809021,136.9990997,234.9645691,211.8031769,447.2306213,309.5786133,71.77075195,367.6737671,116.79245,52.30475998,337.0166931,192.3214722,20.3041153,30.98217583,63.54421997,107.1601334
23/03/2021,73.09709167,64.5841217,66.59228516,84.37845612,365.2130127,135.0567322,234.1594543,204.1202393,435.4636536,308.2279968,70.97476959,364.7798767,117.846756,51.56999969,334.540741,190.1314545,20.00712585,30.54918861,63.14908981,106.07621
24/03/2021,73.20909882,64.25881195,66.63078308,83.64156342,363.3413086,135.0658264,230.8905182,199.3994751,432.7322388,303.0296631,69.87367249,362.9255371,118.4809494,50.98902512,332.6884766,188.556488,20.50907707,30.65974236,62.3829155,105.9557877
25/03/2021,73.15740967,64.73823547,66.74632263,84.24613953,365.4164124,136.7190857,230.7272949,204.1272278,441.9000549,302.5049133,69.92965698,364.9672241,117.54673,51.28805161,334.5593567,189.9515533,20.58437538,31.17564774,62.34435654,106.4004517
26/03/2021,73.02818298,65.57720947,66.94655609,85.66864014,371.3304749,138.9884796,234.4382019,207.8487549,452.1359863,307.042572,71.46934509,370.8486633,117.1353073,52.13388443,340.0172424,193.0558472,21.09469223,31.66391182,63.92972183,108.4108124
29/03/2021,72.93343353,65.32037354,66.98506165,85.22878265,371.1435852,138.3869476,234.2341919,201.9979553,443.9605103,306.9551086,71.13342285,370.6613464,116.1410599,51.89465714,339.811676,192.1488342,20.84372139,31.38753891,63.597229,108.9203568
30/03/2021,73.01096344,65.2347641,66.823349,85.25685883,370.2279968,138.6421204,233.068512,205.3991394,449.4801636,305.4101868,70.80682373,369.6779785,116.7495728,51.86902237,338.9429932,192.0927887,20.66384888,31.60864449,62.99489212,107.9383316
31/03/2021,72.97648621,64.95226288,67.14683533,85.72479248,371.676178,138.1226654,236.0993652,208.1596527,449.9337158,310.0838928,71.76795197,371.1764221,116.0981598,51.84339905,340.288147,193.2615662,20.52162933,31.36911392,63.99718094,108.1514206
01/04/2021,73.21134186,65.79978943,67.28902435,86.81038666,375.6560974,139.3166351,239.8297119,210.7976685,455.8409119,315.3696594,73.07436371,375.1847839,118.0250626,52.50127411,343.8937378,195.6833038,21.04450226,31.7560463,65.28377533,107.8271713
05/04/2021,73.09909058,66.75862885,67.3199234,87.84920502,381.046875,140.5469818,243.9777679,211.956543,459.0543823,321.6658936,73.97948456,380.5697632,117.5100861,53.05659485,348.8536987,197.9647827,20.54254532,32.00477982,66.63298798,108.5775681
06/04/2021,73.35811615,66.04804993,67.43583679,87.82110596,380.813385,140.6472626,244.1429138,211.3347015,459.4892273,321.4425354,73.96084595,380.3450012,118.3082809,52.77466202,348.6575317,198.039566,20.48816109,31.94028854,66.34870911,108.1606827
07/04/2021,73.27177429,66.18503571,67.41266632,87.75561523,381.2897949,140.3646698,244.7063599,207.9241333,455.8409119,322.2198181,73.57823944,380.7853088,117.4843521,52.62940979,349.0965881,197.8712769,20.55927658,32.09691238,66.70045471,107.9197998
08/04/2021,73.4358139,66.56170654,67.43583679,88.29840851,383.0649414,140.4285126,247.3292389,209.6859131,457.8729858,325.5817261,74.29675293,382.592804,118.4542084,52.97971725,350.7966309,199.0213623,20.29156685,32.10611725,67.66421509,108.0865631
09/04/2021,73.34085083,66.76717377,67.38948059,88.87863922,385.8398132,141.1120758,249.4566956,209.7141876,459.8199158,327.5541992,74.41807556,385.3742065,118.0250626,52.94554138,353.318573,200.2275391,20.15771484,32.38250732,68.31474304,109.2723999
12/04/2021,73.32358551,66.39904785,67.3199234,88.89735413,385.9986877,141.2214355,249.6024628,208.8945313,461.2848206,327.1267395,74.2874527,385.5147095,117.9735794,52.68068314,353.477417,200.2836304,19.99876404,32.52069473,67.98706818,109.3835754
13/04/2021,73.51350403,66.78430176,67.36629486,89.11260986,387.1291199,140.8113251,252.1864777,208.3480988,459.4230042,330.9452515,74.85667419,386.6572571,118.8576279,52.95407486,354.4395142,200.8446503,20.01967049,32.21668243,68.62796021,109.8375015
14/04/2021,73.46173096,66.8356781,67.33538055,88.97221375,385.8398132,141.3216858,249.6024628,210.4019775,461.9653931,326.9712219,74.30609131,385.3367615,118.4799423,53.07368851,353.2999268,200.3958588,20.57600975,32.41014862,67.9003067,109.8282623
15/04/2021,73.77249146,67.39213562,67.60588837,89.84255981,389.9880066,142.0781555,253.6436157,211.3158569,465.3301086,331.9265747,75.41653442,389.4761658,120.4626312,53.50086975,357.0923157,202.52771,20.4086895,32.38250732,69.0664444,111.7089081
16/04/2021,73.57395935,67.88010406,67.46677399,90.06717682,391.3614807,142.7799377,253.9448242,211.6550751,468.7326355,332.3152771,75.4072113,390.7780762,119.5270386,53.78282166,358.3439941,203.0419617,20.24555397,32.61282349,69.05198669,112.5426941
19/04/2021,73.53075409,67.76026154,67.35852814,89.56182861,389.446167,142.2968903,251.9047699,208.9039612,466.1902161,329.2739868,74.51137543,388.8581238,119.1837463,53.63758087,356.5785828,201.7142334,20.2246418,32.52069473,68.47858429,112.5705032
20/04/2021,73.65164185,66.54458618,67.24263763,88.71955872,386.6152649,140.9935455,250.3990479,204.6265564,459.3379517,326.8740845,74.04481506,386.0111389,119.7331009,52.84300995,353.9631958,199.8628845,19.68922234,31.91265869,67.87141418,113.0059128
21/04/2021,73.72937012,67.22947693,67.46677399,89.74900055,390.230896,142.5702667,252.448761,209.629425,467.2582092,329.6723633,74.99662018,389.6636047,119.9734344,53.30437851,357.2885132,202.2472076,19.9401989,32.35486603,68.55566406,114.3399506
22/04/2021,73.76387787,67.00689697,67.34312439,88.98158264,386.7647705,141.5495453,250.2727509,208.7626038,464.9331665,325.6983337,74.39941406,386.1047668,120.4969788,53.13349533,354.0098267,200.6670074,19.70595169,31.99557304,67.75096893,113.8304367
23/04/2021,73.77249146,67.69177246,67.52085114,90.11397552,390.819519,142.934845,253.4785004,212.7008667,472.7400208,329.7987366,75.35122681,390.2910461,120.2137527,53.7059288,357.7835083,203.0980835,19.88581657,32.59439087,68.76286316,114.5808334
26/04/2021,73.72071838,67.74312592,67.48993683,90.41345978,391.6977844,143.007782,254.8287811,214.9148865,475.0934143,331.9460449,75.74313354,391.1058655,120.0421219,53.81699753,358.5588684,203.8367462,20.01967049,32.72337341,69.11463928,114.1917496
27/04/2021,73.53075409,67.52055359,67.39722443,90.43218231,391.5763855,143.2629547,254.1002197,215.2352295,475.7360229,330.5080566,75.47253418,391.0215454,118.9949417,53.66321182,358.4467468,203.7432556,20.26228714,32.98132706,68.94598389,113.5339813
28/04/2021,73.56529999,67.69177246,67.52857971,90.38536835,391.4267883,143.499939,253.3425446,215.6026764,475.8117676,329.390686,75.11793518,390.9092102,119.0722046,53.96223831,358.278595,203.71521,20.96084213,33.11030579,68.30510712,113.1911926
29/04/2021,73.50488281,67.717453,67.60588837,90.79711914,393.9026794,144.7029419,253.8670502,214.8018494,475.8117676,330.5761108,75.19258881,393.4003601,118.7203064,53.93660355,360.6698914,204.4912567,21.19508362,33.69991302,68.24728394,112.7372513
30/04/2021,73.60847473,66.86988831,67.57495117,90.11397552,391.3521118,143.5910492,252.322403,211.8811188,469.3374939,328.4092102,74.36209106,390.8154907,118.9949417,53.17621613,358.2879028,202.995224,20.65966415,33.40511322,67.31723785,112.4037476
03/05/2021,73.62662506,67.60616302,67.60132599,90.21691132,392.1929321,144.5115662,251.3704529,212.9175415,472.1351013,326.6602478,74.15679169,391.6584473,119.0662766,53.60340118,359.1006775,203.3505249,21.22854996,33.57093811,67.12935638,113.6821976
04/05/2021,73.72176361,66.60453033,67.56254578,89.52439117,389.8105469,144.6392059,247.6401215,210.3736877,470.3961487,320.7817383,73.0463562,389.2420654,119.874321,52.91136169,356.9148865,201.8264313,21.24110222,33.83811569,65.92467499,113.8026276
05/05/2021,73.76499939,67.51198578,67.69437408,89.44016266,389.8665771,145.1404724,246.4647064,209.5351715,469.7061157,319.7033386,72.69177246,389.3639221,120.0720139,53.47525024,356.9801941,201.7890167,21.92710876,34.11448288,65.76564026,114.0064468
06/05/2021,73.79954529,68.06846619,67.67111969,90.00166321,393.033783,146.3343658,247.7566833,209.7141876,472.1351013,322.1129761,72.9437027,392.4732361,120.2697067,53.91098404,359.8852539,202.8175812,22.04004478,34.6211853,66.42583466,114.1546936
07/05/2021,73.80821228,68.83895874,67.71762085,90.75035858,395.8833618,147.4462738,249.6024628,212.3522491,477.1159363,324.7266541,73.70890808,395.3295898,119.67659,54.50903702,362.45401,204.5380554,22.43324852,34.80543518,66.99440002,114.9421463
10/05/2021,73.63529968,68.4708252,67.56254578,89.65541077,392.0341187,147.2822418,244.6286621,206.9536896,471.3601379,316.5259399,72.13188934,391.414856,118.4646072,54.04767609,358.9045105,202.1349792,22.44161224,34.77778244,65.30307007,115.0903778
11/05/2021,73.48828888,67.57189941,67.49277496,88.94416046,388.5398865,145.3956146,243.6863556,206.2942047,467.1070251,316.0886841,72.15055084,387.9216614,117.7941666,53.50086975,355.7566223,200.5080414,21.86436272,34.16054916,65.10547638,113.8489761
12/05/2021,73.22888947,66.49323273,67.16707611,86.96949005,380.2341003,142.588501,237.5954285,199.5954742,452.6085815,307.9073792,70.47087097,379.6801147,116.5564041,52.45854187,348.1624756,195.9918518,21.96893883,33.8104744,63.27435684,112.774292
13/05/2021,73.37589264,66.98975372,67.40746307,87.94278717,384.7466431,144.5935974,239.761734,203.2698669,461.5212097,310.2879639,70.92812347,384.2411194,116.7368469,52.72340393,352.3004456,198.1517792,21.70122337,34.35401535,64.11283112,113.7933655
14/05/2021,73.54881287,68.11125946,67.62458801,89.44950867,390.6888123,146.4984283,244.2594757,208.2350006,469.0444946,317.1381226,72.31850433,390.1412048,117.8285675,53.62903976,357.7088928,201.5365753,22.37468529,34.89757156,65.52471924,114.3677521
17/05/2021,73.47963715,67.98283386,67.5005188,89.18746185,389.7545166,146.3526306,243.1034851,208.5176849,468.5247498,315.2142029,71.77728271,389.148468,117.5792007,53.55214691,356.8494263,201.1064453,22.89337158,34.96205139,65.04283905,114.1546936
18/05/2021,73.40181732,68.12837219,67.33766937,88.56043243,386.4003601,145.0128479,241.7434845,206.934845,463.6288147,313.0862427,71.58133698,385.7956543,117.2784348,53.84262466,353.7669983,199.5356445,22.36213303,34.47377777,64.52240753,114.1917496
19/05/2021,73.32400513,67.52909851,67.15930176,88.29840851,385.3539429,144.1652374,241.7142944,205.3426056,460.6705627,313.4457703,71.81460571,384.7842407,116.9947815,53.4581604,352.8329163,198.9559174,21.80579758,34.2618866,64.74888611,113.9971619
20/05/2021,73.56612396,68.41944885,67.44625092,89.2436142,389.4275513,144.9399567,245.8332367,206.7087097,462.7877502,319.5088806,73.34495544,388.9236755,117.9574814,54.06476593,356.59729,201.115799,21.77233696,34.2803154,65.98729706,115.1922913
21/05/2021,73.5834198,68.51361847,67.5470047,89.20619202,389.203186,145.4685516,244.6772308,207.2457733,463.5438232,317.740509,73.01837921,388.6052246,118.335701,53.91952896,356.3263855,201.0036011,21.81834412,34.6211853,65.6259079,115.2108307
24/05/2021,73.66985321,68.9331131,67.62458801,90.04845428,393.1178284,146.3070526,248.0675507,208.5930481,465.9634094,323.0845947,73.86753845,392.566864,118.7740173,54.28690338,359.9225769,203.0326233,22.03586197,34.78701019,66.79203033,115.3219681
25/05/2021,73.86011505,68.95022583,67.63232422,89.77706146,392.2676697,145.4958801,248.3978119,206.5768127,462.5042114,323.5315552,73.8115387,391.6958008,119.874321,54.45778275,359.1659546,202.4716339,21.58828735,34.43693161,66.81130219,114.979187
