Date,BND,EFA,HYG,ITOT,IVV,IWD,IWF,IWM,MDY,QQQ,QQQE,SKY,TLT,VEU,VOO,VTI,XLE,XLF,XLK,XLV
2021-01-15,75.00959777832031,63.69377899169922,66.61019134521484,81.52418518066406,351.13409423828125,127.62318420410156,231.28819274902344,198.18641662597656,416.2773742675781,302.6376953125,70.82003021240234,32.540000915527344,129.82249450683594,51.23627853393555,321.4722900390625,183.6452178955078,17.694440841674805,28.37820053100586,61.27056884765625,107.98968505859376
2021-01-19,75.11263275146484,64.15607452392578,66.80134582519531,82.21441650390625,353.8809509277344,128.1859130859375,233.9557342529297,200.72540283203125,420.0416870117188,307.0531921386719,71.74278259277344,32.47999954223633,130.24154663085938,51.721961975097656,324.01324462890625,185.3227081298828,18.05039596557617,28.45157241821289,62.06878280639648,108.8021240234375
2021-01-20,75.10405731201172,64.59268188476562,66.92367553710938,83.23115539550781,358.7508544921875,128.7849578857422,238.93185424804688,201.60940551757807,424.3436279296875,314.19549560546875,72.59097290039062,34.900001525878906,130.3697509765625,52.25878143310547,328.4160461425781,187.661849975586,18.116622924804688,28.332334518432617,63.29976272583008,109.40221405029295
2021-01-21,75.00100708007812,64.64405822753906,66.88546752929688,83.15653228759766,359.06744384765625,128.00437927246094,240.26077270507807,199.8602905273437,421.5416564941406,316.7088317871094,72.61895751953125,35.81999969482422,129.45481872558594,52.32694625854492,328.7232360839844,187.5220489501953,17.50404167175293,28.029664993286133,64.11721801757812,108.88522338867188
2021-01-22,75.03532409667969,64.33586120605469,66.75544738769531,83.06327056884766,357.8476257324219,127.31458282470705,240.1540679931641,202.1830596923828,423.10784912109375,315.7967834472656,72.15290832519531,35.06999969482422,129.8738555908203,51.97758483886719,327.5503845214844,187.21450805664065,17.412981033325195,27.82787322998047,63.87198257446289,108.56208801269533
2021-01-25,75.20708465576172,64.25880432128906,66.770751953125,83.3337631225586,359.272216796875,127.1875,241.90977478027344,201.98556518554688,421.4568786621094,318.4071960449219,72.5257568359375,34.290000915527344,131.40443420410156,52.02019882202149,328.8813781738281,187.74571228027344,17.23500633239746,27.62609100341797,64.4057388305664,109.27298736572266
2021-01-26,75.19847869873047,64.35297393798828,66.67131805419922,83.05391693115234,358.74151611328125,126.60663604736328,241.63819885253903,200.5843811035156,417.2396545410156,318.8729858398437,72.17153930664062,33.38999938964844,131.15643310546875,51.95203399658203,328.3880615234375,187.0653686523437,16.866626739501953,27.40596008300781,64.44901275634766,108.8667449951172
2021-01-27,75.19847869873047,62.88048553466797,66.48017120361328,80.98316955566406,349.9888000488281,123.31188201904295,235.60476684570312,196.9075164794922,406.7204284667969,309.9837951660156,69.96250915527344,32.11000061035156,131.4899444580078,50.69945526123047,320.4204406738281,182.573486328125,16.638980865478516,26.59882545471192,63.23244857788086,105.56160736083984
2021-01-28,75.13838958740234,63.28286361694336,66.6789779663086,81.7200698852539,352.9497985839844,125.08179473876952,236.89483642578125,196.2774200439453,409.7960205078125,311.81793212890625,70.83865356445312,32.77000045776367,130.76312255859375,51.04029083251953,323.11053466796875,184.0086975097656,16.833511352539062,27.0941162109375,63.492095947265625,107.10340118408205
2021-01-29,75.07826232910156,61.97303771972656,66.50311279296875,80.20895385742188,345.9383239746094,122.93070220947266,232.0642242431641,193.30577087402344,401.8618469238281,305.2579345703125,69.90657043457031,33.630001068115234,129.97645568847656,49.91553115844727,316.64129638671875,180.78424072265625,16.27474021911621,26.552967071533203,61.99665451049805,106.19862365722656
2021-02-01,75.10321044921875,62.70926284790039,66.71644592285156,81.58946228027344,351.599609375,124.2286148071289,236.9724578857422,198.0547637939453,410.2960815429688,312.8854675292969,71.21150970458984,35.060001373291016,130.1271209716797,50.76762390136719,321.84454345703125,183.868896484375,16.390640258789062,26.90150451660156,63.54979705810547,106.60486602783205
2021-02-02,75.00859832763672,63.3427963256836,66.87765502929688,82.71810913085938,356.590576171875,125.9985122680664,240.9203643798828,200.8759307861328,415.3151245117188,317.9898376464844,72.46047973632812,39.54999923706055,129.2881317138672,51.36407470703125,326.4706420898437,186.50624084472656,16.568614959716797,27.552715301513672,64.4105453491211,106.90951538085938
2021-02-03,74.87960052490234,63.49687957763672,66.93135070800781,82.8766860961914,356.8699035644531,126.51585388183594,240.3675079345703,201.47772216796875,415.4000244140625,316.72833251953125,71.66822052001953,39.34000015258789,128.1409149169922,51.5174560546875,326.79644775390625,186.7858428955078,17.276397705078125,27.708637237548828,64.18934631347656,106.15247344970705
2021-02-04,74.89679718017578,63.56536865234375,67.06949615478516,83.84677124023438,360.9111328125,128.14053344726562,242.9185943603516,205.58721923828125,421.2774963378906,320.47412109375,72.68419647216797,39.45000076293945,127.79852294921876,51.58563232421875,330.4544982910156,189.1529235839844,17.4667911529541,28.323162078857425,65.21358489990234,106.59561157226562
2021-02-05,74.7935791015625,63.95917510986328,67.16927337646484,84.35047912597656,362.3264465332031,128.82125854492188,243.9080047607422,208.4365997314453,425.78717041015625,321.5610656738281,73.26210021972656,40.93000030517578,126.7283706665039,51.95203399658203,331.7762451171875,190.21534729003903,17.615798950195312,28.332334518432617,65.06932067871094,106.78951263427734
2021-02-08,74.87960052490234,64.40434265136719,67.36881256103516,85.09669494628906,365.0546875,130.23721313476562,245.353271484375,213.7592010498047,432.44775390625,323.7154235839844,73.84001159667969,42.52000045776367,127.28484344482422,52.23321533203125,334.22430419921875,191.9207305908203,18.352548599243164,28.69921493530273,65.75211334228516,106.91873931884766
2021-02-09,74.84519958496094,64.75535583496094,67.24604034423828,85.18999481201172,364.7474365234375,130.26438903808594,245.217529296875,214.7654571533203,433.7402648925781,323.64752197265625,74.01708221435547,41.9900016784668,127.3790054321289,52.60813522338867,333.95428466796875,191.9953155517578,18.158008575439453,28.708393096923828,65.6751937866211,107.0757064819336
2021-02-10,74.9655990600586,64.53275299072266,67.2306900024414,85.1620101928711,364.5984191894531,130.45501708984375,244.8101043701172,213.3548126220703,433.3722229003906,322.9099426269531,74.1196060180664,42.790000915527344,128.22657775878906,52.58258056640625,333.823974609375,191.9113922119141,18.50568962097168,28.708393096923828,65.57901763916016,107.2695770263672
2021-02-11,74.88818359375,64.96937561035156,67.26136779785156,85.35787200927734,365.2129821777344,130.5457763671875,245.7704162597656,213.1103363037109,436.0421752929688,324.6858215332031,74.81866455078125,44.709999084472656,127.52452850341795,52.96601486206055,334.36383056640625,192.3680419921875,18.220094680786133,28.61667251586914,66.3003158569336,107.47268676757812
2021-02-12,74.69036865234375,65.32892608642578,67.36881256103516,85.71232604980469,367.03802490234375,131.30821228027344,247.05081176757807,213.71212768554688,437.3535461425781,326.50054931640625,75.39657592773438,43.77999877929688,125.94070434570312,53.21311950683594,336.0672607421875,193.3651885986328,18.489131927490234,28.910175323486328,66.64171600341797,108.27588653564452
2021-02-16,74.33772277832031,65.79978942871094,67.26136779785156,85.64700317382812,366.7493591308594,131.52606201171875,245.8867950439453,212.367416381836,436.6082458496094,325.6174011230469,75.10762786865234,42.79999923706055,124.02307891845705,53.46875381469727,335.7507629394531,193.02040100097656,18.95271110534668,29.40546417236328,66.42534637451172,107.20492553710938
2021-02-17,74.4925308227539,65.41455078125,67.2383804321289,85.51642608642578,366.7958984375,131.64401245117188,245.1981201171875,210.7029571533203,434.240234375,324.0551147460937,74.66023254394531,43.790000915527344,124.81068420410156,53.30685424804688,335.8251647949219,192.6197204589844,19.23416328430176,29.55221366882324,65.83869171142578,107.59270477294922
2021-02-18,74.44952392578125,65.0892333984375,67.14625549316406,85.02208709716797,365.2408752441406,130.91790771484375,244.3638916015625,207.43980407714844,429.5890808105469,322.63824462890625,74.38059997558594,43.34000015258789,124.3056411743164,52.83819961547852,334.391845703125,191.51071166992188,18.799560546875,29.37794303894043,65.51651763916016,106.91873931884766
2021-02-19,74.1915283203125,65.27757263183594,67.15394592285156,85.1620101928711,364.5518493652344,131.60772705078125,242.8894500732422,211.76559448242188,435.7591247558594,321.2311096191406,74.6509017944336,44.470001220703125,122.65333557128906,53.0767936706543,333.7774658203125,191.94869995117188,19.114133834838867,29.726482391357425,65.42034912109375,105.6262435913086
2021-02-22,73.98509979248047,65.11491394042969,66.94672393798828,84.3691177368164,361.7770690917969,132.1250762939453,237.70965576171875,210.39260864257807,434.4006652832031,312.9048767089844,72.93584442138672,44.209999084472656,121.7201919555664,52.52293014526367,331.1526184082031,190.1221160888672,19.776376724243164,30.00164222717285,63.97776794433594,105.37696075439452
2021-02-23,73.9678955078125,65.17483520507812,67.10787200927734,84.29450225830078,362.1587829589844,132.56072998046875,237.0597076416016,208.5400238037109,435.2402038574219,311.9732666015625,72.6282730102539,44.43000030517578,121.36919403076172,52.65926361083984,331.5715026855469,190.0941619873047,20.103364944458008,30.18508720397949,63.799842834472656,105.20154571533205
2021-02-24,73.9249038696289,65.38031005859375,67.17693328857422,85.30191040039062,366.1347961425781,134.46678161621094,238.6505126953125,213.46766662597656,443.212158203125,314.5448913574219,73.12228393554688,45.959999084472656,120.57296752929688,52.66778945922852,335.2388000488281,192.22824096679688,20.81528091430664,30.772090911865234,64.77599334716797,105.93090057373048
2021-02-25,73.27981567382812,64.26737976074219,66.53994750976562,83.04459381103516,357.3540954589844,131.8618621826172,231.30763244628903,205.57781982421875,429.5701904296875,303.5790710449219,70.52177429199219,43.34000015258789,118.6039581298828,51.67936325073242,327.1967163085937,187.2051696777344,20.413793563842773,30.212596893310547,62.51117706298828,104.86919403076172
2021-02-26,73.91629028320312,63.35991287231445,66.34041595458984,82.74610900878906,355.4825439453125,130.3007049560547,231.996337890625,205.2957305908203,429.117431640625,304.8503112792969,70.97848510742188,44.25,122.52491760253906,50.955078125,325.40020751953125,186.45968627929688,19.92952537536621,29.634765625,62.84296417236328,103.96442413330078
2021-03-01,73.8206787109375,64.54988861083984,67.0851821899414,84.85417175292969,364.10491943359375,133.26869201660156,238.14614868164065,212.59315490722656,441.1744689941406,314.0208435058594,72.6282730102539,46.91999816894531,120.90667724609376,52.05428695678711,333.3399658203125,191.24972534179688,20.44690704345703,30.561134338378903,64.86736297607422,105.32156372070312
2021-03-02,73.81206512451172,64.48139190673828,66.9850845336914,84.01466369628906,361.3021545410156,132.7876434326172,235.0906524658203,208.5024261474609,435.0233154296875,308.9843139648437,71.5843276977539,45.81999969482422,120.91525268554688,51.96055221557617,330.7616577148437,189.45114135742188,20.335155487060547,30.451068878173828,63.83832931518555,105.01689910888672
2021-03-03,73.57948303222656,64.08758544921875,66.7694091796875,82.83939361572266,356.478759765625,132.469970703125,228.7079925537109,206.2455291748047,431.2308044433594,300.0175170898437,69.5710220336914,43.65999984741211,119.60382843017578,51.61970901489258,326.3961486816406,186.7206268310547,20.63316345214844,30.68954086303711,62.23227310180664,103.6874542236328
2021-03-04,73.34689331054688,63.47977066040039,66.51526641845703,81.52418518066406,352.06524658203125,130.9451446533203,224.68251037597656,200.48092651367188,422.1077880859375,295.107177734375,67.88394927978516,43.20000076293945,118.83235931396484,50.920997619628906,322.3751220703125,183.76638793945312,21.12571144104004,30.341005325317383,60.85702896118164,102.29339599609376
2021-03-05,73.30384826660156,63.89068603515625,66.71551513671875,83.0166015625,358.5552673339844,133.84048461914062,228.0386657714844,204.73147583007807,431.94775390625,299.5517578125,69.24478149414062,44.869998931884766,119.06388854980467,51.39816665649414,328.2857666015625,187.0840301513672,21.91627311706543,30.918848037719727,62.00626754760742,104.34296417236328
2021-03-08,72.96788024902344,63.668113708496094,66.23025512695312,82.58753967285156,356.80474853515625,134.94784545898438,223.14016723632807,205.70008850097656,435.2025146484375,291.0702209472656,67.62295532226562,43.95000076293945,118.1381607055664,50.83578872680664,326.6753845214844,186.1707763671875,21.95766258239746,31.31323432922364,60.50600051879883,104.08443450927734
2021-03-09,73.20909118652344,64.52420806884766,66.32270050048828,83.91206359863281,361.8328552246094,134.86611938476562,230.4636993408203,210.0258331298828,438.3724670410156,302.5503234863281,69.93455505371094,44.09000015258789,119.77527618408205,51.594146728515625,331.2457275390625,189.05972290039065,21.57272720336914,31.02890586853028,62.564064025878906,104.69377899169922
2021-03-10,73.34689331054688,64.79814910888672,66.53065490722656,84.42510223388672,364.0490112304688,136.6360626220703,230.22120666503903,213.67453002929688,444.3442993164063,301.68670654296875,69.73881530761719,45.56999969482422,120.0152359008789,51.71343994140625,333.2934875488281,190.4110107421875,22.119083404541016,31.66177749633789,62.31401824951172,104.933837890625
2021-03-11,73.35551452636719,65.14058685302734,66.77710723876953,85.58171081542969,367.7922973632813,137.06260681152344,235.06153869628903,218.37648010253903,451.0615234375,308.63494873046875,71.3792724609375,45.0,119.14955139160156,52.40363311767578,336.8118591308594,192.89926147460932,22.127361297607425,31.570053100585938,63.64597702026367,105.57083892822266
2021-03-12,72.9162368774414,65.30325317382812,66.59228515625,85.7682876586914,368.3695068359375,138.23348999023438,233.76174926757807,219.6648101806641,455.2314453125,306.1311950683594,70.90389251708984,43.86000061035156,116.62102508544922,52.23321533203125,337.28662109375,193.28135681152344,22.17289352416992,31.89107894897461,63.18919372558594,105.80165100097656
2021-03-15,73.00236511230469,65.3546142578125,66.59999084472656,86.35594177246094,370.6043090820313,138.8688201904297,235.97335815429688,220.44537353515625,461.6090087890625,309.4015197753906,71.88259887695312,44.65999984741211,117.3067398071289,52.30989837646485,339.2413330078125,194.6326141357422,21.92041015625,31.7076358795166,63.86237716674805,106.53097534179688
2021-03-16,72.99373626708984,65.46590423583984,66.4458999633789,86.00148010253906,370.0828247070313,137.91580200195312,236.63291931152344,216.759017944336,455.6087951660156,311.0998840332031,72.09699249267578,44.59000015258789,116.8353042602539,52.41215515136719,338.85968017578125,193.849838256836,21.29541206359864,31.377445220947266,64.34323120117188,106.46637725830078
2021-03-17,72.96788024902344,65.85115051269531,66.53833770751953,86.35594177246094,371.2933349609375,138.62374877929688,236.86575317382807,218.46115112304688,458.6655578613281,312.3807373046875,72.20883178710938,45.88999938964844,115.96101379394533,52.6507453918457,339.96734619140625,194.58604431152344,21.460975646972656,31.588409423828125,64.29034423828125,106.07861328125
2021-03-18,72.66641998291016,65.25187683105469,66.0300064086914,84.82620239257812,365.8739929199219,137.5527801513672,230.8517303466797,211.8125762939453,449.5991821289063,302.8123779296875,70.24213409423828,43.27999877929688,114.78675842285156,52.07984924316406,334.9688720703125,191.04473876953125,20.49657249450684,31.753501892089844,62.5063705444336,105.85704803466795
2021-03-19,72.7267074584961,65.4316635131836,66.28417205810547,84.88215637207031,365.19427490234375,137.01722717285156,231.5209808349609,213.41123962402344,449.6691284179688,303.8799133300781,70.70818328857422,45.41999816894531,115.4981918334961,52.31843185424805,334.3731994628906,191.2870483398437,20.500715255737305,31.38661766052246,62.31881713867188,106.2355728149414
2021-03-22,72.93343353271484,65.4916000366211,66.52296447753906,85.32056427001953,368.0808410644531,136.9990692138672,234.96453857421875,211.8031768798828,447.2306518554688,309.5786437988281,71.770751953125,44.77999877929688,116.7924346923828,52.30475997924805,337.0166931152344,192.32147216796875,20.30411529541016,30.982181549072266,63.544212341308594,107.1601333618164
2021-03-23,73.09713745117188,64.5841293334961,66.59228515625,84.3784408569336,365.2129821777344,135.05679321289062,234.15945434570312,204.12022399902344,435.4636840820313,308.22802734375,70.97479248046875,42.65999984741211,117.8466567993164,51.57000350952149,334.540771484375,190.1314697265625,20.007123947143555,30.549184799194336,63.14908218383789,106.0762176513672
2021-03-24,73.20909118652344,64.25880432128906,66.63075256347656,83.64156341552734,363.3413391113281,135.0658416748047,230.89051818847656,199.39947509765625,432.7322998046875,303.0296325683594,69.87367248535156,41.900001525878906,118.48101043701172,50.989017486572266,332.6885070800781,188.55648803710932,20.50907516479492,30.659740447998047,62.382911682128906,105.95578002929688
2021-03-25,73.15737915039062,64.73823547363281,66.746337890625,84.2461166381836,365.4164123535156,136.71910095214844,230.727294921875,204.12722778320312,441.8999938964844,302.5050048828125,69.9296646118164,43.959999084472656,117.54669189453124,51.28805541992188,334.5593566894531,189.9515686035156,20.584373474121094,31.1756534576416,62.34436798095703,106.40045928955078
2021-03-26,73.02819061279297,65.57720947265625,66.94656372070312,85.66864013671875,371.3304138183594,138.9884490966797,234.4381866455078,207.8487243652344,452.135986328125,307.0426025390625,71.4693374633789,45.34000015258789,117.13531494140624,52.133888244628906,340.0171813964844,193.0558624267578,21.09469223022461,31.66391563415528,63.929725646972656,108.4107894897461
2021-03-29,72.93343353271484,65.32036590576172,66.9850845336914,85.22877502441406,371.1435546875,138.38694763183594,234.2342071533203,201.9979705810547,443.9604797363281,306.955078125,71.13340759277344,43.630001068115234,116.14103698730467,51.894657135009766,339.81182861328125,192.1488647460937,20.84371757507324,31.38753890991211,63.59721755981445,108.92034149169922
