Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2020-01-02,45.110239262888925,45.3350830078125,45.01030976849001,45.3350830078125,2183400,0.0,0.0,0.0
2020-01-03,44.743831156796595,44.99365649319275,44.73550502215404,44.7604866027832,2096000,0.0,0.0,0.0
2020-01-06,44.6105953444469,44.84376525878906,44.56062900135851,44.84376525878906,1883300,0.0,0.0,0.0
2020-01-07,44.83543022336202,44.8604118015964,44.718845289333295,44.777137756347656,1759000,0.0,0.0,0.0
2020-01-08,44.727173723255135,45.035294695263126,44.69386283276216,44.885398864746094,2047300,0.0,0.0,0.0
2020-01-09,45.05194759292858,45.08525848388672,44.943691962366735,45.08525848388672,1591600,0.0,0.0,0.0
2020-01-10,45.13522450588236,45.1935169763023,44.95201778359033,44.985328674316406,2055100,0.0,0.0,0.0
2020-01-13,45.110239262888925,45.343412318754865,45.018639079432376,45.3350830078125,2821300,0.0,0.0,0.0
2020-01-14,45.21850052715066,45.35174091916176,45.1851896349725,45.326759338378906,2068400,0.0,0.0,0.0
2020-01-15,45.2434868030006,45.3184315478643,45.185191151381666,45.218502044677734,7655600,0.0,0.0,0.0
2020-01-16,45.38505584285291,45.4849853515625,45.335089500147205,45.4849853515625,3993300,0.0,0.0,0.0
2020-01-17,45.57658044525511,45.64320222342666,45.50163253316274,45.61821746826172,3446100,0.0,0.0,0.0
2020-01-21,45.235153837869795,45.31010175338189,45.08525800684559,45.10191345214844,2024700,0.0,0.0,0.0
2020-01-22,45.343413995163765,45.368395575511755,45.193518159672855,45.24348449707031,2265400,0.0,0.0,0.0
2020-01-23,44.943694420035946,45.118571842076946,44.74383224005938,45.076934814453125,2451500,0.0,0.0,0.0
2020-01-24,45.168536522119176,45.19351810243553,44.70219357043793,44.83543395996094,2551500,0.0,0.0,0.0
2020-01-27,43.736195408367,43.98602071568003,43.636265920782016,43.8194694519043,2435900,0.0,0.0,0.0
2020-01-28,43.96937011283922,44.21086931306902,43.87776674884161,44.1942138671875,2954200,0.0,0.0,0.0
2020-01-29,44.33578691533578,44.36909463291143,44.135924726373254,44.210872650146484,2331900,0.0,0.0,0.0
2020-01-30,43.7029014208792,44.03600407724676,43.569660993672656,44.00269317626953,4111700,0.0,0.0,0.0
2020-01-31,43.55299651774335,43.56132582961276,43.09498284267841,43.236549377441406,4077300,0.0,0.0,0.0
2020-02-03,43.37811271417219,43.63626734025733,43.31982024645962,43.436405181884766,2895500,0.0,0.0,0.0
2020-02-04,44.177560407719184,44.319130115726935,44.144249514458345,44.202545166015625,2549400,0.0,0.0,0.0
2020-02-05,44.68553598779699,44.72717301190033,44.46069224559743,44.61058807373047,2479600,0.0,0.0,0.0
2020-02-06,44.810454856627366,44.81878099162591,44.660559013040526,44.69386672973633,2366800,0.0,0.0,0.0
